candidate_id,population,gate_class,solver_family,mdl_bits,train_bits,raw_bits,holdout_len,alphabet_size,discovery_time_s,alphabet_base,base_seq_id
tot3_1551,S4,discovered,FUNC_L,46.78,594.360938,792.48,125,3,13.562,,tot3_1551
tot3_1552,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,17.993,,tot3_1552
tot3_1553,S4,neither,STEP,56.56,594.360938,792.48,125,3,600.069,,tot3_1553
tot3_1554,S4,neither,STEP,57.59,594.360938,792.48,125,3,600.062,,tot3_1554
tot3_1555,S4,discovered,CTX_X,37.78,594.360938,792.48,125,3,43.323,,tot3_1555
tot3_1556,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,12.223,,tot3_1556
tot3_1557,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.088,,tot3_1557
tot3_1558,S4,neither,STEP,58.31,594.360938,792.48,125,3,600.054,,tot3_1558
tot3_1559,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,11.897,,tot3_1559
tot3_1560,S4,neither,FUNC_L,52.79,594.360938,792.48,125,3,600.049,,tot3_1560
tot3_1561,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,17.038,,tot3_1561
tot3_1562,S4,neither,FUNC_L,47.78,594.360938,792.48,125,3,600.053,,tot3_1562
tot3_1563,S4,neither,STEP,58.38,594.360938,792.48,125,3,600.054,,tot3_1563
tot3_1564,S4,neither,STEP,49.46,594.360938,792.48,125,3,600.069,,tot3_1564
tot3_1565,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,13.693,,tot3_1565
tot3_1566,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.181,,tot3_1566
tot3_1567,S4,discovered,NESTED_LOOP,64.81,594.360938,792.48,125,3,210.282,,tot3_1567
tot3_1568,S4,neither,STEP,51.08,594.360938,792.48,125,3,600.052,,tot3_1568
tot3_1569,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.208,,tot3_1569
tot3_1570,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.208,,tot3_1570
tot3_1571,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.209,,tot3_1571
tot3_1572,S4,neither,STEP,53.23,594.360938,792.48,125,3,600.042,,tot3_1572
tot3_1573,S4,neither,STEP,53.77,594.360938,792.48,125,3,600.054,,tot3_1573
tot3_1574,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,12.420,,tot3_1574
tot3_1575,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.084,,tot3_1575
tot3_1576,S4,discovered,CTX_X,20.43,594.360938,792.48,125,3,42.912,,tot3_1576
tot3_1577,S4,discovered,CTX_X,24.73,594.360938,792.48,125,3,17.292,,tot3_1577
tot3_1578,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.205,,tot3_1578
tot3_1579,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.206,,tot3_1579
tot3_1580,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.211,,tot3_1580
tot3_1581,S4,discovered,CTX_X,31.98,594.360938,792.48,125,3,16.836,,tot3_1581
tot3_1582,S4,discovered,CTX_X,31.98,594.360938,792.48,125,3,16.861,,tot3_1582
tot3_1583,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,12.213,,tot3_1583
tot3_1584,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.092,,tot3_1584
tot3_1585,S4,neither,STEP,56.35,594.360938,792.48,125,3,600.049,,tot3_1585
tot3_1586,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,12.480,,tot3_1586
tot3_1587,S4,neither,STEP,55.75,594.360938,792.48,125,3,600.054,,tot3_1587
tot3_1588,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.198,,tot3_1588
tot3_1589,S4,neither,STEP,64.18,594.360938,792.48,125,3,600.056,,tot3_1589
tot3_1590,S4,neither,STEP,55.09,594.360938,792.48,125,3,600.064,,tot3_1590
tot3_1591,S4,discovered,CTX_X,38.77,594.360938,792.48,125,3,41.902,,tot3_1591
tot3_1592,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,12.270,,tot3_1592
tot3_1593,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.095,,tot3_1593
tot3_1594,S4,neither,STEP,49.93,594.360938,792.48,125,3,600.047,,tot3_1594
tot3_1595,S4,neither,STEP,53.19,594.360938,792.48,125,3,600.054,,tot3_1595
tot3_1596,S4,neither,STEP,57.49,594.360938,792.48,125,3,600.077,,tot3_1596
tot3_1597,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,22.242,,tot3_1597
tot3_1598,S4,neither,STEP,49.46,594.360938,792.48,125,3,600.064,,tot3_1598
tot3_1599,S4,neither,ITER_F,73.30,594.360938,792.48,125,3,600.058,,tot3_1599
tot3_1600,S4,neither,STEP,62.76,594.360938,792.48,125,3,600.059,,tot3_1600
tot3_1601,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,15.771,,tot3_1601
tot3_1602,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.095,,tot3_1602
tot3_1603,S4,neither,STEP,58.15,594.360938,792.48,125,3,600.063,,tot3_1603
tot3_1604,S4,neither,STEP,59.35,594.360938,792.48,125,3,600.064,,tot3_1604
tot3_1605,S4,neither,STEP,58.62,594.360938,792.48,125,3,600.056,,tot3_1605
tot3_1606,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,19.659,,tot3_1606
tot3_1607,S4,neither,STEP,58.48,594.360938,792.48,125,3,600.065,,tot3_1607
tot3_1608,S4,neither,STEP,59.12,594.360938,792.48,125,3,600.054,,tot3_1608
tot3_1609,S4,neither,STEP,64.23,594.360938,792.48,125,3,600.063,,tot3_1609
tot3_1610,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,12.490,,tot3_1610
tot3_1611,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.087,,tot3_1611
tot3_1612,S4,neither,STEP,47.09,594.360938,792.48,125,3,600.060,,tot3_1612
tot3_1613,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,11.770,,tot3_1613
tot3_1614,S4,neither,FUNC_L,53.98,594.360938,792.48,125,3,600.055,,tot3_1614
tot3_1615,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,16.578,,tot3_1615
tot3_1616,S4,neither,STEP,64.05,594.360938,792.48,125,3,600.061,,tot3_1616
tot3_1617,S4,neither,STEP,55.86,594.360938,792.48,125,3,600.056,,tot3_1617
tot3_1618,S4,neither,STEP,58.72,594.360938,792.48,125,3,600.055,,tot3_1618
tot3_1619,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,12.255,,tot3_1619
tot3_1620,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.087,,tot3_1620
tot3_1621,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,12.473,,tot3_1621
tot3_1622,S4,discovered,CTX_X,32.43,594.360938,792.48,125,3,42.184,,tot3_1622
tot3_1623,S4,discovered,DARY,15.70,594.360938,792.48,125,3,21.216,,tot3_1623
tot3_1624,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,17.210,,tot3_1624
tot3_1625,S4,discovered,CTX_X,41.26,594.360938,792.48,125,3,41.565,,tot3_1625
tot3_1626,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,12.114,,tot3_1626
tot3_1627,S4,neither,STEP,58.12,594.360938,792.48,125,3,600.061,,tot3_1627
tot3_1628,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,12.406,,tot3_1628
tot3_1629,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.090,,tot3_1629
tot3_1630,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,12.551,,tot3_1630
tot3_1631,S4,discovered,CTX_X,34.58,594.360938,792.48,125,3,42.300,,tot3_1631
tot3_1632,S4,discovered,FUNC_L,46.78,594.360938,792.48,125,3,12.911,,tot3_1632
tot3_1633,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,16.420,,tot3_1633
tot3_1634,S4,neither,STEP,64.08,594.360938,792.48,125,3,600.062,,tot3_1634
tot3_1635,S4,neither,STEP,56.98,594.360938,792.48,125,3,600.054,,tot3_1635
tot3_1636,S4,discovered,NESTED_LOOP,80.56,594.360938,792.48,125,3,434.706,,tot3_1636
tot3_1637,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,12.003,,tot3_1637
tot3_1638,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.087,,tot3_1638
tot3_1639,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,11.827,,tot3_1639
tot3_1640,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,11.968,,tot3_1640
tot3_1641,S4,discovered,CTX_X,31.09,594.360938,792.48,125,3,16.488,,tot3_1641
tot3_1642,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,16.605,,tot3_1642
tot3_1643,S4,discovered,CTX_X,31.09,594.360938,792.48,125,3,16.099,,tot3_1643
tot3_1644,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,11.687,,tot3_1644
tot3_1645,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,11.736,,tot3_1645
tot3_1646,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,11.625,,tot3_1646
tot3_1647,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.084,,tot3_1647
tot3_1648,S4,discovered,NESTED_LOOP,64.81,594.360938,792.48,125,3,206.993,,tot3_1648
tot3_1649,S4,discovered,CTX_X,32.43,594.360938,792.48,125,3,43.511,,tot3_1649
tot3_1650,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.203,,tot3_1650
tot3_1651,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.200,,tot3_1651
tot3_1652,S4,neither,STEP,61.95,594.360938,792.48,125,3,600.046,,tot3_1652
tot3_1653,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,12.236,,tot3_1653
tot3_1654,S4,neither,STEP,55.38,594.360938,792.48,125,3,600.080,,tot3_1654
tot3_1655,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,11.914,,tot3_1655
tot3_1656,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.085,,tot3_1656
tot3_1657,S4,discovered,CTX_X,20.43,594.360938,792.48,125,3,41.497,,tot3_1657
tot3_1658,S4,neither,STEP,57.73,594.360938,792.48,125,3,600.052,,tot3_1658
tot3_1659,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.216,,tot3_1659
tot3_1660,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.197,,tot3_1660
tot3_1661,S4,neither,STEP,57.45,594.360938,792.48,125,3,600.056,,tot3_1661
tot3_1662,S4,neither,STEP,56.28,594.360938,792.48,125,3,600.057,,tot3_1662
tot3_1663,S4,neither,ITER,49.11,594.360938,792.48,125,3,600.054,,tot3_1663
tot3_1664,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,12.062,,tot3_1664
tot3_1665,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.086,,tot3_1665
tot3_1666,S4,discovered,CTX_X,32.43,594.360938,792.48,125,3,44.119,,tot3_1666
tot3_1667,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,11.717,,tot3_1667
tot3_1668,S4,discovered,CTX_X,32.43,594.360938,792.48,125,3,43.361,,tot3_1668
tot3_1669,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.224,,tot3_1669
tot3_1670,S4,discovered,CTX_X,32.43,594.360938,792.48,125,3,43.559,,tot3_1670
tot3_1671,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,11.979,,tot3_1671
tot3_1672,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,12.115,,tot3_1672
tot3_1673,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,11.785,,tot3_1673
tot3_1674,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.085,,tot3_1674
tot3_1675,S4,discovered,CTX_X,44.91,594.360938,792.48,125,3,43.060,,tot3_1675
tot3_1676,S4,discovered,CTX_X,32.43,594.360938,792.48,125,3,41.274,,tot3_1676
tot3_1677,S4,discovered,CTX_X,39.34,594.360938,792.48,125,3,16.184,,tot3_1677
tot3_1678,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,16.449,,tot3_1678
tot3_1679,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,16.716,,tot3_1679
tot3_1680,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,12.591,,tot3_1680
tot3_1681,S4,discovered,CTX_X,26.03,594.360938,792.48,125,3,42.173,,tot3_1681
tot3_1682,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,11.981,,tot3_1682
tot3_1683,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.092,,tot3_1683
tot3_1684,S4,discovered,CTX_X,28.93,594.360938,792.48,125,3,43.084,,tot3_1684
tot3_1685,S4,discovered,CTX_X,26.06,594.360938,792.48,125,3,41.698,,tot3_1685
tot3_1686,S4,neither,STEP,63.99,594.360938,792.48,125,3,600.048,,tot3_1686
tot3_1687,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,17.199,,tot3_1687
tot3_1688,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,16.885,,tot3_1688
tot3_1689,S4,discovered,CTX_X,45.15,594.360938,792.48,125,3,42.173,,tot3_1689
tot3_1690,S4,discovered,CTX_X,37.55,594.360938,792.48,125,3,42.484,,tot3_1690
tot3_1691,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,11.899,,tot3_1691
tot3_1692,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.092,,tot3_1692
tot3_1693,S4,discovered,CTX_X,32.43,594.360938,792.48,125,3,41.945,,tot3_1693
tot3_1694,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,11.635,,tot3_1694
tot3_1695,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,17.184,,tot3_1695
tot3_1696,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,16.804,,tot3_1696
tot3_1697,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,16.437,,tot3_1697
tot3_1698,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,11.916,,tot3_1698
tot3_1699,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,11.947,,tot3_1699
tot3_1700,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,11.509,,tot3_1700
tot3_1701,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.088,,tot3_1701
tot3_1702,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,11.920,,tot3_1702
tot3_1703,S4,discovered,NESTED_LOOP,101.72,594.360938,792.48,125,3,272.585,,tot3_1703
tot3_1704,S4,discovered,DARY,15.70,594.360938,792.48,125,3,21.312,,tot3_1704
tot3_1705,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,16.667,,tot3_1705
tot3_1706,S4,neither,STEP,67.21,594.360938,792.48,125,3,600.059,,tot3_1706
tot3_1707,S4,discovered,CTX_X,24.73,594.360938,792.48,125,3,16.371,,tot3_1707
tot3_1708,S4,discovered,CTX_X,31.98,594.360938,792.48,125,3,16.912,,tot3_1708
tot3_1709,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,12.311,,tot3_1709
tot3_1710,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.086,,tot3_1710
tot3_1711,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,11.859,,tot3_1711
tot3_1712,S4,neither,STEP,57.07,594.360938,792.48,125,3,600.053,,tot3_1712
tot3_1713,S4,discovered,FUNC_L,46.78,594.360938,792.48,125,3,12.937,,tot3_1713
tot3_1714,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,17.194,,tot3_1714
tot3_1715,S4,neither,STEP,57.33,594.360938,792.48,125,3,600.059,,tot3_1715
tot3_1716,S4,neither,ITER,49.53,594.360938,792.48,125,3,600.062,,tot3_1716
tot3_1717,S4,discovered,CTX_X,44.26,594.360938,792.48,125,3,43.404,,tot3_1717
tot3_1718,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,11.930,,tot3_1718
tot3_1719,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.086,,tot3_1719
tot3_1720,S4,neither,STEP,60.10,594.360938,792.48,125,3,600.052,,tot3_1720
tot3_1721,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,11.776,,tot3_1721
tot3_1722,S4,discovered,CTX_X,33.66,594.360938,792.48,125,3,43.254,,tot3_1722
tot3_1723,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,16.461,,tot3_1723
tot3_1724,S4,discovered,CTX_X,41.26,594.360938,792.48,125,3,42.635,,tot3_1724
tot3_1725,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,11.699,,tot3_1725
tot3_1726,S4,discovered,CTX_X,42.91,594.360938,792.48,125,3,41.942,,tot3_1726
tot3_1727,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,11.775,,tot3_1727
tot3_1728,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.089,,tot3_1728
tot3_1729,S4,discovered,NESTED_LOOP,64.81,594.360938,792.48,125,3,207.257,,tot3_1729
tot3_1730,S4,discovered,NESTED_LOOP,101.72,594.360938,792.48,125,3,271.218,,tot3_1730
tot3_1731,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.200,,tot3_1731
tot3_1732,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.216,,tot3_1732
tot3_1733,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.198,,tot3_1733
tot3_1734,S4,discovered,CTX_X,24.73,594.360938,792.48,125,3,16.104,,tot3_1734
tot3_1735,S4,neither,STEP,57.89,594.360938,792.48,125,3,600.068,,tot3_1735
tot3_1736,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,12.232,,tot3_1736
tot3_1737,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.088,,tot3_1737
tot3_1738,S4,discovered,CTX_X,20.43,594.360938,792.48,125,3,42.355,,tot3_1738
tot3_1739,S4,discovered,CTX_X,41.34,594.360938,792.48,125,3,16.273,,tot3_1739
tot3_1740,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.211,,tot3_1740
tot3_1741,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.214,,tot3_1741
tot3_1742,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.207,,tot3_1742
tot3_1743,S4,neither,STEP,51.44,594.360938,792.48,125,3,600.053,,tot3_1743
tot3_1744,S4,discovered,CTX_X,31.98,594.360938,792.48,125,3,16.432,,tot3_1744
tot3_1745,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,12.413,,tot3_1745
tot3_1746,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.085,,tot3_1746
tot3_1747,S4,neither,STEP,60.75,594.360938,792.48,125,3,600.052,,tot3_1747
tot3_1748,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,12.159,,tot3_1748
tot3_1749,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.207,,tot3_1749
tot3_1750,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.230,,tot3_1750
tot3_1751,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.200,,tot3_1751
tot3_1752,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,11.998,,tot3_1752
tot3_1753,S4,neither,STEP,55.95,594.360938,792.48,125,3,600.051,,tot3_1753
tot3_1754,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,11.894,,tot3_1754
tot3_1755,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.083,,tot3_1755
tot3_1756,S4,neither,STEP,59.76,594.360938,792.48,125,3,600.051,,tot3_1756
tot3_1757,S4,discovered,NESTED_LOOP,101.72,594.360938,792.48,125,3,268.730,,tot3_1757
tot3_1758,S4,discovered,CTX_X,24.73,594.360938,792.48,125,3,16.312,,tot3_1758
tot3_1759,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,16.743,,tot3_1759
tot3_1760,S4,neither,STEP,64.57,594.360938,792.48,125,3,600.057,,tot3_1760
tot3_1761,S4,discovered,CTX_X,24.73,594.360938,792.48,125,3,16.488,,tot3_1761
tot3_1762,S4,neither,NESTED_LOOP,114.45,594.360938,792.48,125,3,600.059,,tot3_1762
tot3_1763,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,11.974,,tot3_1763
tot3_1764,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.090,,tot3_1764
tot3_1765,S4,neither,STEP,54.86,594.360938,792.48,125,3,600.054,,tot3_1765
tot3_1766,S4,neither,STEP,58.11,594.360938,792.48,125,3,600.054,,tot3_1766
tot3_1767,S4,neither,STEP,52.36,594.360938,792.48,125,3,600.051,,tot3_1767
tot3_1768,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,16.089,,tot3_1768
tot3_1769,S4,neither,STEP,66.19,594.360938,792.48,125,3,600.053,,tot3_1769
tot3_1770,S4,neither,STEP,66.15,594.360938,792.48,125,3,600.058,,tot3_1770
tot3_1771,S4,neither,STEP,57.14,594.360938,792.48,125,3,600.048,,tot3_1771
tot3_1772,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,12.153,,tot3_1772
tot3_1773,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.087,,tot3_1773
tot3_1774,S4,neither,STEP,56.50,594.360938,792.48,125,3,600.051,,tot3_1774
tot3_1775,S4,discovered,CTX_X,28.84,594.360938,792.48,125,3,11.919,,tot3_1775
tot3_1776,S4,neither,STEP,57.57,594.360938,792.48,125,3,600.054,,tot3_1776
tot3_1777,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,17.418,,tot3_1777
tot3_1778,S4,discovered,NESTED_LOOP,83.73,594.360938,792.48,125,3,426.079,,tot3_1778
tot3_1779,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,11.791,,tot3_1779
tot3_1780,S4,neither,FUNC_L,52.98,594.360938,792.48,125,3,600.054,,tot3_1780
tot3_1781,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,11.978,,tot3_1781
tot3_1782,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.086,,tot3_1782
tot3_1783,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,11.629,,tot3_1783
tot3_1784,S4,neither,STEP,56.87,594.360938,792.48,125,3,600.058,,tot3_1784
tot3_1785,S4,discovered,DARY,15.70,594.360938,792.48,125,3,21.404,,tot3_1785
tot3_1786,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,17.522,,tot3_1786
tot3_1787,S4,neither,FUNC_L,54.73,594.360938,792.48,125,3,600.048,,tot3_1787
tot3_1788,S4,discovered,CTX_X,27.03,594.360938,792.48,125,3,43.870,,tot3_1788
tot3_1789,S4,discovered,NESTED_LOOP,80.56,594.360938,792.48,125,3,425.623,,tot3_1789
tot3_1790,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,12.112,,tot3_1790
tot3_1791,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.084,,tot3_1791
tot3_1792,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,11.592,,tot3_1792
tot3_1793,S4,neither,ITER_L,69.75,594.360938,792.48,125,3,600.058,,tot3_1793
tot3_1794,S4,discovered,FUNC_L,46.78,594.360938,792.48,125,3,13.050,,tot3_1794
tot3_1795,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,16.592,,tot3_1795
tot3_1796,S4,neither,STEP,54.40,594.360938,792.48,125,3,600.045,,tot3_1796
tot3_1797,S4,neither,FUNC_L,55.73,594.360938,792.48,125,3,600.054,,tot3_1797
tot3_1798,S4,neither,STEP,56.09,594.360938,792.48,125,3,600.055,,tot3_1798
tot3_1799,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,12.232,,tot3_1799
tot3_1800,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.088,,tot3_1800
tot3_1801,S4,neither,STEP,57.05,594.360938,792.48,125,3,600.061,,tot3_1801
tot3_1802,S4,neither,STEP,58.48,594.360938,792.48,125,3,600.058,,tot3_1802
tot3_1803,S4,neither,STEP,55.54,594.360938,792.48,125,3,600.061,,tot3_1803
tot3_1804,S4,discovered,CTX_X,17.86,594.360938,792.48,125,3,16.433,,tot3_1804
tot3_1805,S4,neither,STEP,59.11,594.360938,792.48,125,3,600.041,,tot3_1805
tot3_1806,S4,neither,STEP,59.08,594.360938,792.48,125,3,600.057,,tot3_1806
tot3_1807,S4,neither,STEP,68.63,594.360938,792.48,125,3,600.048,,tot3_1807
tot3_1808,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,11.995,,tot3_1808
tot3_1809,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.086,,tot3_1809
tot3_1810,S4,discovered,NESTED_LOOP,64.81,594.360938,792.48,125,3,211.826,,tot3_1810
tot3_1811,S4,neither,STEP,59.74,594.360938,792.48,125,3,600.059,,tot3_1811
tot3_1812,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.210,,tot3_1812
tot3_1813,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.203,,tot3_1813
tot3_1814,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.204,,tot3_1814
tot3_1815,S4,neither,STEP,53.23,594.360938,792.48,125,3,600.044,,tot3_1815
tot3_1816,S4,discovered,CTX_X,31.98,594.360938,792.48,125,3,18.879,,tot3_1816
tot3_1817,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,13.049,,tot3_1817
tot3_1818,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.091,,tot3_1818
tot3_1819,S4,discovered,CTX_X,20.43,594.360938,792.48,125,3,42.798,,tot3_1819
tot3_1820,S4,discovered,CTX_X,24.73,594.360938,792.48,125,3,18.701,,tot3_1820
tot3_1821,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.213,,tot3_1821
tot3_1822,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.232,,tot3_1822
tot3_1823,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.613,,tot3_1823
tot3_1824,S4,discovered,CTX_X,31.98,594.360938,792.48,125,3,18.219,,tot3_1824
tot3_1825,S4,discovered,CTX_X,31.98,594.360938,792.48,125,3,17.579,,tot3_1825
tot3_1826,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,13.490,,tot3_1826
tot3_1827,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.090,,tot3_1827
tot3_1828,S4,discovered,ITER,42.09,594.360938,792.48,125,3,43.405,,tot3_1828
tot3_1829,S4,discovered,CTX_X,40.34,594.360938,792.48,125,3,22.437,,tot3_1829
tot3_1830,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.237,,tot3_1830
tot3_1831,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.215,,tot3_1831
tot3_1832,S4,discovered,DARY,13.45,594.360938,792.48,125,3,10.206,,tot3_1832
tot3_1833,S4,discovered,CTX_X,31.98,594.360938,792.48,125,3,17.592,,tot3_1833
tot3_1834,S4,discovered,CTX_X,31.98,594.360938,792.48,125,3,17.187,,tot3_1834
tot3_1835,S4,discovered,CTX_X,15.61,594.360938,792.48,125,3,14.452,,tot3_1835
tot3_1836,S4,discovered,DARY,15.03,594.360938,792.48,125,3,10.087,,tot3_1836
