id,category,oeis_xref,A,total_n,train_n,k,sc,pred_sc,solomonoff_class,mdl,raw_bits,ratio,time_s,solver_desc
A005811_a3,oeis_core,A005811,3,94,71,23,11,0,neither,48.53,148.99,0.3257,600.067,ITER d=4
A005811_a4,oeis_core,A005811,4,94,71,23,10,0,neither,49.53,188.00,0.2634,600.088,ITER d=4
A005811_a5,oeis_core,A005811,5,94,71,23,10,0,neither,48.53,218.26,0.2223,600.096,ITER d=4
A005811_a7,oeis_core,A005811,7,94,71,23,10,0,neither,54.71,263.89,0.2073,600.075,FUNC_L d=4
A005843_a2,oeis_core,A005843,2,61,41,20,41,20,discovered,13.45,61.00,0.2205,10.303,DARY d=2 INC(R1) init=0
A005843_a3,oeis_core,A005843,3,61,41,20,41,20,discovered,18.19,96.68,0.1881,10.165,"DARY d=4 SUB(R0,R1,R0) init=0"
A005843_a4,oeis_core,A005843,4,61,41,20,41,20,discovered,22.48,122.00,0.1843,10.146,CTX_X nr=1 d=1 perm=(0) out=R0 L=2
A005843_a5,oeis_core,A005843,5,61,41,20,41,20,discovered,22.48,141.64,0.1587,10.143,CTX_X nr=1 d=1 perm=(0) out=R0 L=2
A005843_a7,oeis_core,A005843,7,61,41,20,41,20,discovered,22.48,171.25,0.1313,10.187,CTX_X nr=1 d=1 perm=(0) out=R0 L=2
A006530_a2,oeis_core,A006530,2,86,65,21,65,21,discovered,54.73,86.00,0.6364,22.303,FUNC_L d=5
A006530_a3,oeis_core,A006530,3,86,65,21,13,0,neither,43.53,136.31,0.3193,600.104,FUNC d=4
A006530_a4,oeis_core,A006530,4,86,65,21,8,0,neither,51.28,172.00,0.2981,602.435,STEP off=13 halt=1
A006530_a5,oeis_core,A006530,5,86,65,21,7,0,neither,52.73,199.69,0.2641,600.092,FUNC_L d=5
A006530_a7,oeis_core,A006530,7,86,65,21,8,0,neither,55.50,241.43,0.2299,600.150,STEP off=29 halt=7
A007318_a2,oeis_core,A007318,2,78,58,20,21,0,neither,71.96,78.00,0.9226,612.863,WIDE_BIT nr=3 bit=255
A007318_a3,oeis_core,A007318,3,78,58,20,10,0,neither,66.92,123.63,0.5413,600.081,ITER_L d=5
A007318_a4,oeis_core,A007318,4,78,58,20,9,0,neither,49.69,156.00,0.3185,600.322,STEP off=9 halt=2
A007318_a5,oeis_core,A007318,5,78,58,20,9,0,neither,49.69,181.11,0.2744,600.107,STEP off=9 halt=2
A007318_a7,oeis_core,A007318,7,78,58,20,9,0,neither,49.69,218.97,0.2269,600.068,STEP off=9 halt=2
A008277_a2,oeis_core,A008277,2,66,46,20,18,0,neither,75.13,66.00,1.1384,600.035,WIDE_BIT nr=3 bit=255
A008277_a3,oeis_core,A008277,3,66,46,20,18,0,neither,55.16,104.61,0.5273,600.076,STEP off=43 halt=1
A008277_a4,oeis_core,A008277,4,66,46,20,10,0,neither,52.94,132.00,0.4011,600.075,STEP off=39 halt=0
A008277_a5,oeis_core,A008277,5,66,46,20,9,0,neither,46.00,153.25,0.3002,622.319,STEP off=1 halt=5
A008277_a7,oeis_core,A008277,7,66,46,20,8,0,neither,52.56,185.29,0.2837,600.088,STEP off=33 halt=0
A008279_a2,oeis_core,A008279,2,55,35,20,20,0,neither,71.96,55.00,1.3084,613.442,WIDE_BIT nr=3 bit=255
A008279_a3,oeis_core,A008279,3,55,35,20,11,0,neither,52.50,87.17,0.6023,600.079,STEP off=29 halt=2
A008279_a4,oeis_core,A008279,4,55,35,20,9,0,neither,46.53,110.00,0.4230,600.076,FUNC d=4
A008279_a5,oeis_core,A008279,5,55,35,20,11,0,neither,59.33,127.71,0.4646,600.090,FUNC_L d=5
A008279_a7,oeis_core,A008279,7,55,35,20,8,0,neither,46.53,154.40,0.3013,600.064,FUNC d=4
A008292_a2,oeis_core,A008292,2,55,35,20,21,0,neither,71.96,55.00,1.3084,615.995,WIDE_BIT nr=3 bit=255
A008292_a3,oeis_core,A008292,3,55,35,20,14,0,neither,53.98,87.17,0.6192,600.060,FUNC_L d=5
A008292_a4,oeis_core,A008292,4,55,35,20,8,0,neither,51.73,110.00,0.4703,600.081,FUNC_L d=5
A008292_a5,oeis_core,A008292,5,55,35,20,16,0,neither,45.53,127.71,0.3565,600.087,FUNC_L d=4
A008292_a7,oeis_core,A008292,7,55,35,20,8,0,neither,53.98,154.40,0.3496,600.025,FUNC_L d=5
A010060_a2,oeis_core,A010060,2,105,79,26,79,26,discovered,16.62,105.00,0.1583,10.900,DARY d=2  init=0
A010060_a3,oeis_core,A010060,3,105,79,26,79,26,discovered,16.62,166.42,0.0999,17.695,DARY d=2  init=0
A010060_a4,oeis_core,A010060,4,105,79,26,79,26,discovered,16.62,210.00,0.0791,22.947,DARY d=2  init=0
A010060_a5,oeis_core,A010060,5,105,79,26,79,26,discovered,16.62,243.80,0.0682,20.881,DARY d=2  init=0
A010060_a7,oeis_core,A010060,7,105,79,26,79,26,discovered,16.62,294.77,0.0564,21.474,DARY d=2  init=0
A018252_a2,oeis_core,A018252,2,65,45,20,17,0,neither,68.17,65.00,1.0487,600.013,ITER_L d=5
A018252_a3,oeis_core,A018252,3,65,45,20,15,0,neither,40.09,103.02,0.3892,600.078,ITER d=3
A018252_a4,oeis_core,A018252,4,65,45,20,10,0,neither,60.73,130.00,0.4672,600.064,ITER_L d=5
A018252_a5,oeis_core,A018252,5,65,45,20,10,0,neither,60.73,150.93,0.4024,600.061,ITER_L d=5
A018252_a7,oeis_core,A018252,7,65,45,20,10,0,neither,60.73,182.48,0.3328,600.061,ITER_L d=5
A020639_a2,oeis_core,A020639,2,97,73,24,73,24,discovered,15.61,97.00,0.1610,10.010,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A020639_a3,oeis_core,A020639,3,97,73,24,24,0,neither,52.98,153.74,0.3446,600.067,FUNC_L d=5
A020639_a4,oeis_core,A020639,4,97,73,24,34,0,neither,82.15,194.00,0.4234,600.075,NESTED_LOOP L=4
A020639_a5,oeis_core,A020639,5,97,73,24,11,0,neither,50.93,225.23,0.2261,600.063,STEP off=17 halt=1
A020639_a7,oeis_core,A020639,7,97,73,24,8,0,neither,53.13,272.31,0.1951,600.064,FUNC_L d=4
A020652_a2,oeis_core,A020652,2,97,73,24,25,0,neither,73.55,97.00,0.7582,600.044,WIDE_BIT nr=3 bit=255
A020652_a3,oeis_core,A020652,3,97,73,24,12,0,neither,43.59,153.74,0.2835,600.053,STEP off=0 halt=0
A020652_a4,oeis_core,A020652,4,97,73,24,10,0,neither,43.59,194.00,0.2247,600.062,STEP off=0 halt=0
A020652_a5,oeis_core,A020652,5,97,73,24,10,0,neither,43.59,225.23,0.1935,600.065,STEP off=0 halt=0
A020652_a7,oeis_core,A020652,7,97,73,24,10,0,neither,43.59,272.31,0.1601,600.060,STEP off=0 halt=0
A020653_a2,oeis_core,A020653,2,96,72,24,23,0,neither,54.73,96.00,0.5701,600.040,FUNC_L d=5
A020653_a3,oeis_core,A020653,3,96,72,24,11,0,neither,52.94,152.16,0.3479,600.058,STEP off=23 halt=2
A020653_a4,oeis_core,A020653,4,96,72,24,9,0,neither,56.00,192.00,0.2917,600.058,STEP off=63 halt=1
A020653_a5,oeis_core,A020653,5,96,72,24,8,0,neither,39.59,222.91,0.1776,600.082,STEP off=0 halt=0
A020653_a7,oeis_core,A020653,7,96,72,24,9,0,neither,53.73,269.51,0.1994,600.064,FUNC_L d=5
A025487_a2,oeis_core,A025487,2,54,34,20,34,20,discovered,15.03,54.00,0.2784,10.013,"DARY d=2 ISZERO(R1,R0) init=0"
A025487_a3,oeis_core,A025487,3,54,34,20,11,0,neither,66.58,85.59,0.7779,600.058,ITER_L d=5
A025487_a4,oeis_core,A025487,4,54,34,20,21,0,neither,101.72,108.00,0.9418,600.060,NESTED_LOOP L=5
A025487_a5,oeis_core,A025487,5,54,34,20,8,0,neither,41.09,125.38,0.3277,600.050,ITER d=3
A025487_a7,oeis_core,A025487,7,54,34,20,7,0,neither,42.09,151.60,0.2777,600.055,ITER d=3
A027642_a2,oeis_core,A027642,2,62,42,20,42,20,discovered,19.20,62.00,0.3097,40.827,CTX_X nr=1 d=3 perm=(2) out=R0 L=1
A027642_a3,oeis_core,A027642,3,62,42,20,42,20,discovered,17.86,98.27,0.1818,15.832,CTX_X nr=1 d=2 perm=(1) out=R0 L=1
A027642_a4,oeis_core,A027642,4,62,42,20,42,20,discovered,26.06,124.00,0.2102,41.731,CTX_X nr=1 d=3 perm=(2) out=R0 L=2
A027642_a5,oeis_core,A027642,5,62,42,20,10,0,neither,55.73,143.96,0.3871,600.065,FUNC_L d=5
A027642_a7,oeis_core,A027642,7,62,42,20,5,0,neither,38.09,174.06,0.2189,600.049,ITER d=3
A038566_a2,oeis_core,A038566,2,96,72,24,18,0,neither,69.46,96.00,0.7236,600.040,WIDE_BIT nr=3 bit=36
A038566_a3,oeis_core,A038566,3,96,72,24,13,0,neither,51.13,152.16,0.3360,600.056,FUNC d=4
A038566_a4,oeis_core,A038566,4,96,72,24,11,0,neither,57.25,192.00,0.2982,600.051,STEP off=63 halt=2
A038566_a5,oeis_core,A038566,5,96,72,24,9,0,neither,48.66,222.91,0.2183,600.058,STEP off=4 halt=2
A038566_a7,oeis_core,A038566,7,96,72,24,9,0,neither,48.66,269.51,0.1806,600.058,STEP off=4 halt=2
A038567_a2,oeis_core,A038567,2,78,58,20,18,0,neither,68.96,78.00,0.8841,600.037,WIDE_BIT nr=3 bit=29
A038567_a3,oeis_core,A038567,3,78,58,20,28,0,neither,71.40,123.63,0.5775,600.063,NESTED_LOOP L=4
A038567_a4,oeis_core,A038567,4,78,58,20,28,0,neither,71.40,156.00,0.4577,600.062,NESTED_LOOP L=4
A038567_a5,oeis_core,A038567,5,78,58,20,28,0,neither,71.40,181.11,0.3942,600.078,NESTED_LOOP L=4
A038567_a7,oeis_core,A038567,7,78,58,20,28,0,neither,71.40,218.97,0.3261,600.065,NESTED_LOOP L=4
A038568_a2,oeis_core,A038568,2,94,71,23,22,0,neither,72.09,94.00,0.7669,600.040,ITER_L d=5
A038568_a3,oeis_core,A038568,3,94,71,23,12,0,neither,52.17,148.99,0.3502,600.053,STEP off=28 halt=0
A038568_a4,oeis_core,A038568,4,94,71,23,9,0,neither,51.49,188.00,0.2739,600.067,STEP off=32 halt=1
A038568_a5,oeis_core,A038568,5,94,71,23,9,0,neither,56.04,218.26,0.2567,600.070,STEP off=64 halt=1
A038568_a7,oeis_core,A038568,7,94,71,23,7,0,neither,43.59,263.89,0.1652,600.063,STEP off=1 halt=0
A038569_a2,oeis_core,A038569,2,94,71,23,18,0,neither,76.72,94.00,0.8161,600.038,WIDE_BIT nr=3 bit=255
A038569_a3,oeis_core,A038569,3,94,71,23,12,0,neither,68.92,148.99,0.4626,600.067,ITER_L d=5
A038569_a4,oeis_core,A038569,4,94,71,23,9,0,neither,50.44,188.00,0.2683,600.064,STEP off=9 halt=1
A038569_a5,oeis_core,A038569,5,94,71,23,9,0,neither,50.44,218.26,0.2311,600.071,STEP off=9 halt=1
A038569_a7,oeis_core,A038569,7,94,71,23,9,0,neither,50.44,263.89,0.1911,600.062,STEP off=9 halt=1
A056239_a2,oeis_core,A056239,2,91,69,22,28,0,neither,56.71,91.00,0.6232,600.055,FUNC_L d=4
A056239_a3,oeis_core,A056239,3,91,69,22,12,0,neither,47.46,144.23,0.3291,600.042,STEP off=6 halt=1
A056239_a4,oeis_core,A056239,4,91,69,22,11,0,neither,46.53,182.00,0.2556,600.047,ITER d=4
A056239_a5,oeis_core,A056239,5,91,69,22,11,0,neither,47.68,211.30,0.2257,600.059,STEP off=10 halt=0
A056239_a7,oeis_core,A056239,7,91,69,22,9,0,neither,62.17,255.47,0.2433,600.050,FUNC_L d=5
A070939_a2,oeis_core,A070939,2,105,79,26,79,26,discovered,13.45,105.00,0.1281,17.778,DARY d=2 INC(R0) init=0
A070939_a3,oeis_core,A070939,3,105,79,26,79,26,discovered,13.45,166.42,0.0808,17.290,DARY d=2 INC(R0) init=0
A070939_a4,oeis_core,A070939,4,105,79,26,79,26,discovered,13.45,210.00,0.0640,17.408,DARY d=2 INC(R0) init=0
A070939_a5,oeis_core,A070939,5,105,79,26,79,26,discovered,13.45,243.80,0.0552,17.645,DARY d=2 INC(R0) init=0
A070939_a7,oeis_core,A070939,7,105,79,26,79,26,discovered,13.45,294.77,0.0456,17.279,DARY d=2 INC(R0) init=0
A074206_a2,oeis_core,A074206,2,97,73,24,43,0,neither,86.90,97.00,0.8959,600.056,NESTED_LOOP L=4
A074206_a3,oeis_core,A074206,3,97,73,24,12,0,neither,53.98,153.74,0.3511,600.053,FUNC_L d=5
A074206_a4,oeis_core,A074206,4,97,73,24,10,0,neither,47.78,194.00,0.2463,600.052,FUNC_L d=4
A074206_a5,oeis_core,A074206,5,97,73,24,10,0,neither,47.78,225.23,0.2121,600.055,FUNC_L d=4
A074206_a7,oeis_core,A074206,7,97,73,24,10,0,neither,47.78,272.31,0.1754,600.055,FUNC_L d=4
A104725_a2,oeis_core,A104725,2,86,65,21,25,0,neither,53.98,86.00,0.6277,600.053,FUNC_L d=5
A104725_a3,oeis_core,A104725,3,86,65,21,11,0,neither,47.84,136.31,0.3510,600.064,STEP off=3 halt=2
A104725_a4,oeis_core,A104725,4,86,65,21,10,0,neither,47.84,172.00,0.2781,600.049,STEP off=3 halt=2
A104725_a5,oeis_core,A104725,5,86,65,21,9,0,neither,47.78,199.69,0.2393,600.081,FUNC_L d=4
A104725_a7,oeis_core,A104725,7,86,65,21,8,0,neither,39.34,241.43,0.1630,600.058,FUNC_L d=3
A112798_a2,oeis_core,A112798,2,102,77,25,21,0,neither,69.59,102.00,0.6822,600.040,WIDE_BIT nr=3 bit=38
A112798_a3,oeis_core,A112798,3,102,77,25,11,0,neither,47.84,161.67,0.2959,600.067,STEP off=7 halt=0
A112798_a4,oeis_core,A112798,4,102,77,25,9,0,neither,56.20,204.00,0.2755,600.074,STEP off=69 halt=1
A112798_a5,oeis_core,A112798,5,102,77,25,8,0,neither,54.73,236.84,0.2311,1123.530,FUNC_L d=5
A112798_a7,oeis_core,A112798,7,102,77,25,8,0,neither,54.73,286.35,0.1911,2745.643,FUNC_L d=5
A217831_a2,oeis_core,A217831,2,96,72,24,16,0,neither,57.55,96.00,0.5995,975.657,FUNC_L d=5
A217831_a3,oeis_core,A217831,3,96,72,24,21,0,neither,86.90,152.16,0.5711,600.051,NESTED_LOOP L=4
A217831_a4,oeis_core,A217831,4,96,72,24,21,0,neither,86.90,192.00,0.4526,600.050,NESTED_LOOP L=4
A217831_a5,oeis_core,A217831,5,96,72,24,21,0,neither,86.90,222.91,0.3899,600.051,NESTED_LOOP L=4
A217831_a7,oeis_core,A217831,7,96,72,24,21,0,neither,86.90,269.51,0.3224,600.046,NESTED_LOOP L=4
A226898_a2,oeis_core,A226898,2,92,69,23,19,0,neither,66.16,92.00,0.7191,600.051,WIDE_BIT nr=3 bit=34
A226898_a3,oeis_core,A226898,3,92,69,23,16,0,neither,53.03,145.82,0.3637,600.055,STEP off=8 halt=6
A226898_a4,oeis_core,A226898,4,92,69,23,16,0,neither,53.03,184.00,0.2882,600.068,STEP off=8 halt=6
A226898_a5,oeis_core,A226898,5,92,69,23,16,0,neither,53.03,213.62,0.2483,600.076,STEP off=8 halt=6
A226898_a7,oeis_core,A226898,7,92,69,23,16,0,neither,53.03,258.28,0.2053,600.052,STEP off=8 halt=6
A246655_a2,oeis_core,A246655,2,61,41,20,26,0,neither,62.23,61.00,1.0202,600.040,ITER_L d=5
A246655_a3,oeis_core,A246655,3,61,41,20,13,0,neither,54.64,96.68,0.5651,600.063,STEP off=37 halt=4
A246655_a4,oeis_core,A246655,4,61,41,20,9,0,neither,67.83,122.00,0.5560,600.056,ITER_L d=5
A246655_a5,oeis_core,A246655,5,61,41,20,9,0,neither,67.83,141.64,0.4789,600.051,ITER_L d=5
A246655_a7,oeis_core,A246655,7,61,41,20,9,0,neither,67.83,171.25,0.3961,600.094,ITER_L d=5
