"id","population","solver_family","program_bits","time_s","log2t"
"tot3_0000","S4","DARY",15.03,10.09,3.33485426933163
"tot3_0001","S4","CTX_X",15.61,13.946,3.80177948162471
"tot3_0002","S4","CTX_X",22.48,13.227,3.72541397767482
"tot3_0003","S4","DARY",15.7,23.798,4.57276842844901
"tot3_0004","S4","CTX_X",17.86,18.986,4.24686408315416
"tot3_0005","S4","CTX_X",24.73,18.027,4.17208742259293
"tot3_0006","S4","CTX_X",22.48,12.416,3.63412855752504
"tot3_0007","S4","CTX_X",17.86,19.54,4.28835856219366
"tot3_0008","S4","CTX_X",28.84,15.188,3.924859998957
"tot3_0009","S4","DARY",15.03,10.094,3.33542608663634
"tot3_0010","S4","CTX_X",15.61,14.205,3.82832692641482
"tot3_0011","S4","CTX_X",22.48,15.202,3.92618923436347
"tot3_0012","S4","FUNC_L",46.78,13.144,3.71633248028799
"tot3_0013","S4","CTX_X",17.86,17.653,4.14184147483359
"tot3_0014","S4","CTX_X",24.73,18.466,4.20679948664706
"tot3_0015","S4","CTX_X",22.48,12.587,3.65386256532618
"tot3_0016","S4","CTX_X",17.86,16.621,4.05493527914004
"tot3_0017","S4","CTX_X",28.84,12.045,3.59036248846375
"tot3_0018","S4","DARY",15.03,10.216,3.35275852504064
"tot3_0019","S4","CTX_X",15.61,14.587,3.86661130027101
"tot3_0020","S4","CTX_X",22.48,13.17,3.71918344048179
"tot3_0021","S4","NESTED_LOOP",80.56,422.097,8.72143076533779
"tot3_0022","S4","CTX_X",17.86,17.788,4.15283240468942
"tot3_0023","S4","CTX_X",24.73,17.605,4.13791332208841
"tot3_0024","S4","CTX_X",22.48,12.551,3.64973041026389
"tot3_0025","S4","CTX_X",17.86,17.634,4.1402878597104
"tot3_0026","S4","CTX_X",28.84,12.397,3.63191913414743
"tot3_0027","S4","DARY",15.03,10.087,3.33442525757026
"tot3_0028","S4","NESTED_LOOP",64.81,214.118,7.74226227190251
"tot3_0029","S4","CTX_X",22.48,13.452,3.7497487788645
"tot3_0030","S4","DARY",13.45,10.222,3.35360559133812
"tot3_0031","S4","DARY",13.45,10.211,3.35205225634249
"tot3_0032","S4","DARY",13.45,10.209,3.35176965202408
"tot3_0033","S4","CTX_X",22.48,13.517,3.75670308634617
"tot3_0035","S4","CTX_X",28.84,17.096,4.09558690799772
"tot3_0036","S4","DARY",15.03,10.095,3.33556900555675
"tot3_0037","S4","CTX_X",20.43,42.474,5.4085080761515
"tot3_0039","S4","DARY",13.45,10.234,3.35529823334795
"tot3_0040","S4","DARY",13.45,10.209,3.35176965202408
"tot3_0041","S4","DARY",13.45,10.222,3.35360559133812
"tot3_0042","S4","CTX_X",22.48,14.804,3.88791513563813
"tot3_0044","S4","CTX_X",28.84,12.481,3.64166162502051
"tot3_0045","S4","DARY",15.03,10.116,3.33856703700115
"tot3_0047","S4","CTX_X",22.48,12.574,3.65237176311637
"tot3_0049","S4","DARY",13.45,10.249,3.35741124701605
"tot3_0050","S4","DARY",13.45,10.223,3.35374672071372
"tot3_0051","S4","CTX_X",22.48,13.456,3.75017770559306
"tot3_0053","S4","CTX_X",28.84,12.201,3.6089274915212
"tot3_0054","S4","DARY",15.03,10.089,3.33471127958565
"tot3_0055","S4","CTX_X",20.43,43.937,5.45736446139686
"tot3_0056","S4","CTX_X",22.48,13.291,3.73237775034917
"tot3_0057","S4","CTX_X",24.73,17.483,4.12788086060471
"tot3_0058","S4","CTX_X",17.86,16.68,4.06004738366994
"tot3_0059","S4","CTX_X",31.09,16.952,4.08338358771008
"tot3_0060","S4","CTX_X",22.48,13.035,3.70431867776083
"tot3_0061","S4","CTX_X",15.61,14.277,3.83562095521956
"tot3_0062","S4","CTX_X",28.84,12.533,3.64765988600992
"tot3_0063","S4","DARY",15.03,10.089,3.33471127958565
"tot3_0064","S4","CTX_X",22.07,43.056,5.42814239097833
"tot3_0067","S4","CTX_X",17.86,17.512,4.13027195451886
"tot3_0068","S4","CTX_X",17.86,22.142,4.46871363587606
"tot3_0069","S4","CTX_X",22.48,12.407,3.63308241032793
"tot3_0070","S4","CTX_X",15.61,13.615,3.76712507726907
"tot3_0071","S4","CTX_X",28.84,12.074,3.59383180115064
"tot3_0072","S4","DARY",15.03,10.084,3.33399611819645
"tot3_0073","S4","FUNC_L",54.73,43.96,5.45811948117451
"tot3_0074","S4","CTX_X",22.48,12.06,3.59215800212536
"tot3_0075","S4","CTX_X",24.73,16.793,4.06978807968895
"tot3_0076","S4","CTX_X",17.86,16.608,4.05380644369579
"tot3_0077","S4","CTX_X",40.34,16.401,4.03571187625865
"tot3_0078","S4","CTX_X",22.48,11.899,3.57276842844901
"tot3_0079","S4","CTX_X",39.77,43.084,5.42908029352227
"tot3_0080","S4","CTX_X",28.84,11.823,3.5635242501969
"tot3_0081","S4","DARY",15.03,10.096,3.33571191032046
"tot3_0082","S4","CTX_X",15.61,12.324,3.62339868237726
"tot3_0083","S4","CTX_X",22.48,11.601,3.53617726514188
"tot3_0084","S4","DARY",15.7,21.388,4.41872967673653
"tot3_0085","S4","CTX_X",17.86,16.25,4.02236781302845
"tot3_0087","S4","CTX_X",19.2,57.168,5.83713591392318
"tot3_0088","S4","CTX_X",17.86,39.07,5.28798935040895
"tot3_0089","S4","CTX_X",28.84,26.712,4.73941609340103
"tot3_0090","S4","DARY",15.03,10.24,3.35614381022528
"tot3_0091","S4","CTX_X",15.61,22.584,4.49722912878761
"tot3_0093","S4","FUNC_L",46.78,45.384,5.50411186400883
"tot3_0094","S4","CTX_X",17.86,70.828,6.1462478997641
"tot3_0097","S4","CTX_X",17.86,53.443,5.73992909004294
"tot3_0098","S4","CTX_X",28.84,44.141,5.46404740866209
"tot3_0099","S4","DARY",15.03,10.147,3.34298134694144
"tot3_0101","S4","CTX_X",22.48,68.19,6.09148827976428
"tot3_0103","S4","CTX_X",17.86,216.676,7.75939555271945
"tot3_0106","S4","CTX_X",17.86,27.174,4.76415504010918
"tot3_0107","S4","CTX_X",28.84,18.418,4.20304450339926
"tot3_0108","S4","DARY",15.03,10.147,3.34298134694144
"tot3_0109","S4","NESTED_LOOP",82.15,221.139,7.78880967058176
"tot3_0110","S4","CTX_X",43.91,48.943,5.61303063015169
"tot3_0111","S4","DARY",13.45,10.34,3.37016428054021
"tot3_0112","S4","DARY",13.45,10.341,3.37030379942634
"tot3_0113","S4","DARY",13.45,10.344,3.37072227514817
"tot3_0116","S4","CTX_X",28.84,19.55,4.28909670241999
"tot3_0117","S4","DARY",15.03,10.145,3.34269695998193
"tot3_0118","S4","CTX_X",20.43,54.572,5.77008901265341
"tot3_0119","S4","CTX_X",24.73,26.894,4.74921244106104
"tot3_0120","S4","DARY",13.45,10.359,3.37281283491246
"tot3_0121","S4","DARY",13.45,10.349,3.37141946505247
"tot3_0122","S4","DARY",13.45,10.351,3.37169824670375
"tot3_0123","S4","CTX_X",24.73,27.783,4.79613048439535
"tot3_0124","S4","CTX_X",26.06,48.591,5.60261721822948
"tot3_0125","S4","CTX_X",28.84,19.603,4.29300255299955
"tot3_0126","S4","DARY",15.03,10.148,3.34312351940185
"tot3_0127","S4","CTX_X",19.2,49.12,5.61823865559545
"tot3_0130","S4","DARY",13.45,10.345,3.37086174008528
"tot3_0131","S4","CTX_X",28.21,48.735,5.60688633927592
"tot3_0132","S4","CTX_X",40.34,27.116,4.76107247078864
"tot3_0134","S4","CTX_X",28.84,19.159,4.25995035676047
"tot3_0135","S4","DARY",15.03,10.157,3.34440244146226
"tot3_0136","S4","CTX_X",20.43,48.95,5.61323695471633
"tot3_0137","S4","NESTED_LOOP",82.15,224.036,7.80758676513086
"tot3_0139","S4","CTX_X",17.86,60.787,5.9256909145944
"tot3_0141","S4","CTX_X",28.21,48.692,5.6056128547021
"tot3_0143","S4","CTX_X",28.84,19.341,4.27359048420801
"tot3_0144","S4","DARY",15.03,10.188,3.34879895961211
"tot3_0148","S4","CTX_X",17.86,27.89,4.80167602925359
"tot3_0152","S4","CTX_X",28.84,11.96,3.58014548442338
"tot3_0153","S4","DARY",15.03,10.091,3.33499724490688
"tot3_0155","S4","CTX_X",22.48,11.535,3.52794609890826
"tot3_0157","S4","CTX_X",17.86,16.391,4.03483196952188
"tot3_0158","S4","CTX_X",41.26,43.403,5.4397228595742
"tot3_0160","S4","CTX_X",46.15,42.981,5.42562714392244
"tot3_0161","S4","CTX_X",28.84,11.509,3.52469058016325
"tot3_0162","S4","DARY",15.03,10.084,3.33399611819645
"tot3_0163","S4","CTX_X",15.61,11.895,3.57228336665041
"tot3_0164","S4","CTX_X",22.48,11.598,3.53580413827031
"tot3_0165","S4","DARY",15.7,20.991,4.39169899237382
"tot3_0166","S4","CTX_X",17.86,16.858,4.07536148281424
"tot3_0167","S4","CTX_X",24.73,15.99,3.99909803370561
"tot3_0168","S4","CTX_X",26.03,42.492,5.40911934444999
"tot3_0170","S4","CTX_X",28.84,11.579,3.5334387577709
"tot3_0171","S4","DARY",15.03,10.084,3.33399611819645
"tot3_0172","S4","CTX_X",15.61,11.689,3.54707960672864
"tot3_0174","S4","FUNC_L",46.78,13.407,3.74491454545408
"tot3_0175","S4","CTX_X",17.86,16.58,4.05137210172103
"tot3_0178","S4","CTX_X",17.86,16.66,4.05831649559082
"tot3_0179","S4","CTX_X",28.84,11.843,3.56596267728106
"tot3_0180","S4","DARY",15.03,10.086,3.33428222529524
"tot3_0181","S4","CTX_X",15.61,12.053,3.59132037382777
"tot3_0182","S4","CTX_X",22.48,11.431,3.51487971295721
"tot3_0184","S4","CTX_X",17.86,16.893,4.0783536516111
"tot3_0185","S4","CTX_X",24.73,16.274,4.02449699069823
"tot3_0186","S4","NESTED_LOOP",83.73,211.894,7.72719892664574
"tot3_0187","S4","CTX_X",17.86,16.846,4.07433416610274
"tot3_0188","S4","CTX_X",28.84,11.559,3.53094468671862
"tot3_0189","S4","DARY",15.03,10.087,3.33442525757026
"tot3_0190","S4","NESTED_LOOP",64.81,207.268,7.69535358646848
"tot3_0191","S4","CTX_X",22.48,11.217,3.48761497191724
"tot3_0192","S4","DARY",13.45,10.206,3.35134564172245
"tot3_0193","S4","DARY",13.45,10.196,3.34993137336011
"tot3_0195","S4","CTX_X",26.03,42.957,5.42482133783243
"tot3_0197","S4","CTX_X",28.84,11.809,3.56181489568308
"tot3_0198","S4","DARY",15.03,10.092,3.33514020631421
"tot3_0199","S4","CTX_X",20.43,43.025,5.42710328715284
"tot3_0201","S4","DARY",13.45,10.23,3.3547342399706
"tot3_0202","S4","DARY",13.45,10.242,3.35642555908681
"tot3_0206","S4","CTX_X",28.84,11.884,3.57094860517333
"tot3_0207","S4","DARY",15.03,10.086,3.33428222529524
"tot3_0209","S4","CTX_X",22.48,11.765,3.55642941544957
"tot3_0211","S4","DARY",13.45,10.211,3.35205225634249
"tot3_0212","S4","CTX_X",42.26,42.032,5.39341620047154
"tot3_0213","S4","NESTED_LOOP",83.73,211.87,7.72703551172131
"tot3_0215","S4","CTX_X",28.84,12.193,3.60798122926484
"tot3_0216","S4","DARY",15.03,10.087,3.33442525757026
"tot3_0217","S4","CTX_X",20.43,43.42,5.44028782084042
"tot3_0218","S4","CTX_X",22.48,11.559,3.53094468671862
"tot3_0219","S4","CTX_X",33.9,43.92,5.45680614923047
"tot3_0220","S4","CTX_X",17.86,16.357,4.03183626602763
"tot3_0221","S4","CTX_X",31.09,16.663,4.05857626122623
"tot3_0222","S4","CTX_X",26.03,42.403,5.40609443354408
"tot3_0224","S4","CTX_X",28.84,11.704,3.5489297694764
"tot3_0225","S4","DARY",15.03,10.086,3.33428222529524
"tot3_0226","S4","CTX_X",22.07,41.488,5.37462220619121
"tot3_0227","S4","CTX_X",33.98,16.239,4.02139088877371
"tot3_0229","S4","CTX_X",17.86,17.632,4.14012422390907
"tot3_0230","S4","CTX_X",31.09,16.561,4.04971788436005
"tot3_0231","S4","NESTED_LOOP",64.81,421.82,8.72048368987734
"tot3_0232","S4","CTX_X",15.61,13.148,3.71677145641822
"tot3_0233","S4","CTX_X",28.84,11.839,3.56547532146496
"tot3_0234","S4","DARY",15.03,10.086,3.33428222529524
"tot3_0236","S4","CTX_X",22.48,11.732,3.55237707109487
"tot3_0238","S4","CTX_X",17.86,16.562,4.04980499573531
"tot3_0239","S4","CTX_X",31.09,16.614,4.054327554426
"tot3_0240","S4","NESTED_LOOP",83.73,212.825,7.73352382020767
"tot3_0241","S4","CTX_X",17.86,17.256,4.10902617649837
"tot3_0242","S4","CTX_X",28.84,11.568,3.53206755228903
"tot3_0243","S4","DARY",15.03,10.089,3.33471127958565
"tot3_0244","S4","CTX_X",15.61,11.702,3.54868321815718
"tot3_0245","S4","CTX_X",22.48,11.627,3.53940699535789
"tot3_0246","S4","DARY",15.7,21.34,4.4154882710497
"tot3_0247","S4","CTX_X",17.86,16.309,4.02759641959381
"tot3_0248","S4","CTX_X",24.73,16.453,4.040278760338
"tot3_0249","S4","CTX_X",22.48,12.024,3.58784500925428
"tot3_0251","S4","CTX_X",28.84,11.779,3.55814515898958
"tot3_0252","S4","DARY",15.03,10.086,3.33428222529524
"tot3_0253","S4","CTX_X",15.61,11.785,3.55887985347544
"tot3_0255","S4","FUNC_L",46.78,13.051,3.70608844879118
"tot3_0256","S4","CTX_X",17.86,16.598,4.05293750730809
"tot3_0257","S4","CTX_X",24.73,16.5,4.04439411935845
"tot3_0258","S4","CTX_X",22.48,11.578,3.53331415656679
"tot3_0259","S4","CTX_X",37.77,42.872,5.42196381604921
"tot3_0260","S4","CTX_X",28.84,11.595,3.53543091487128
"tot3_0261","S4","DARY",15.03,10.087,3.33442525757026
"tot3_0263","S4","CTX_X",22.48,11.681,3.54609188222903
"tot3_0264","S4","NESTED_LOOP",80.56,428.368,8.74270690150243
"tot3_0265","S4","CTX_X",17.86,16.514,4.04561770521798
"tot3_0266","S4","CTX_X",24.73,16.186,4.01667459546527
"tot3_0267","S4","CTX_X",22.48,11.658,3.54324840164441
"tot3_0269","S4","CTX_X",28.84,11.85,3.5668151540109
"tot3_0270","S4","DARY",15.03,10.086,3.33428222529524
"tot3_0271","S4","NESTED_LOOP",64.81,208.664,7.70503790909633
"tot3_0272","S4","CTX_X",22.48,11.534,3.52782102239503
"tot3_0273","S4","DARY",13.45,10.197,3.35007286260074
"tot3_0274","S4","DARY",13.45,10.203,3.35092150676691
"tot3_0275","S4","DARY",13.45,10.2,3.35049724708413
"tot3_0276","S4","CTX_X",22.48,12.088,3.59550366050274
"tot3_0278","S4","CTX_X",28.84,11.637,3.54064727659048
"tot3_0279","S4","DARY",15.03,10.086,3.33428222529524
"tot3_0280","S4","CTX_X",20.43,41.469,5.37396135282727
"tot3_0282","S4","DARY",13.45,10.201,3.3506386808415
"tot3_0283","S4","DARY",13.45,10.209,3.35176965202408
"tot3_0284","S4","DARY",13.45,10.256,3.35839626195665
"tot3_0285","S4","CTX_X",22.48,11.88,3.57046293102604
"tot3_0286","S4","CTX_X",28.93,43.286,5.43582858412346
"tot3_0287","S4","CTX_X",28.84,11.209,3.48658567014102
"tot3_0288","S4","DARY",15.03,10.087,3.33442525757026
"tot3_0290","S4","CTX_X",22.48,11.591,3.53493313343241
"tot3_0291","S4","DARY",13.45,10.206,3.35134564172245
"tot3_0292","S4","DARY",13.45,10.219,3.35318212035786
"tot3_0293","S4","DARY",13.45,10.206,3.35134564172245
"tot3_0294","S4","CTX_X",22.48,11.36,3.50589092972996
"tot3_0296","S4","CTX_X",28.84,11.694,3.54769659131696
"tot3_0297","S4","DARY",15.03,10.088,3.33456827566613
"tot3_0298","S4","CTX_X",20.43,42.536,5.41061246642075
"tot3_0299","S4","CTX_X",22.48,11.526,3.5268200197246
"tot3_0300","S4","CTX_X",24.73,16.292,4.02609181434133
"tot3_0301","S4","CTX_X",17.86,16.684,4.06039331222714
"tot3_0303","S4","CTX_X",22.48,12.943,3.69410014679971
"tot3_0304","S4","CTX_X",35.55,43,5.4262647547021
"tot3_0305","S4","CTX_X",28.84,11.422,3.51374338459426
"tot3_0306","S4","DARY",15.03,10.085,3.33413917883824
"tot3_0310","S4","CTX_X",17.86,16.7,4.06177619758669
"tot3_0311","S4","NESTED_LOOP",63.81,211.706,7.72591834739411
"tot3_0312","S4","CTX_X",22.48,12.102,3.59717358467203
"tot3_0313","S4","CTX_X",21.35,43.302,5.43636175548478
"tot3_0314","S4","CTX_X",28.84,12.773,3.67502550613107
"tot3_0315","S4","DARY",15.03,10.09,3.33485426933163
"tot3_0317","S4","CTX_X",22.48,12.809,3.67908594360712
"tot3_0318","S4","CTX_X",33.9,43.456,5.44148347958264
"tot3_0319","S4","CTX_X",17.86,17.237,4.10743679844779
"tot3_0320","S4","CTX_X",40.34,17.192,4.1036654827657
"tot3_0321","S4","CTX_X",22.48,12.118,3.59907970556486
"tot3_0323","S4","CTX_X",28.84,12.211,3.61010944721642
"tot3_0324","S4","DARY",15.03,10.099,3.33614053969947
"tot3_0325","S4","CTX_X",15.61,12.591,3.65432096394498
"tot3_0326","S4","CTX_X",22.48,12.428,3.63552224145975
"tot3_0327","S4","DARY",15.7,22.528,4.49364733397521
"tot3_0328","S4","CTX_X",17.86,16.827,4.07270608374085
"tot3_0330","S4","CTX_X",19.2,41.945,5.39042694118717
"tot3_0332","S4","CTX_X",28.84,12.68,3.66448284036468
"tot3_0333","S4","DARY",15.03,10.086,3.33428222529524
"tot3_0334","S4","CTX_X",15.61,11.564,3.53156860881496
"tot3_0336","S4","FUNC_L",46.78,12.644,3.66038103524241
"tot3_0337","S4","CTX_X",17.86,16.541,4.04797455136936
"tot3_0341","S4","CTX_X",28.84,11.685,3.5465858290081
"tot3_0342","S4","DARY",15.03,10.084,3.33399611819645
"tot3_0346","S4","CTX_X",17.86,16.605,4.05354581772798
"tot3_0349","S4","NESTED_LOOP",101.72,285.979,8.15976540073573
"tot3_0350","S4","CTX_X",28.84,13.562,3.7614980445501
"tot3_0351","S4","DARY",15.03,10.086,3.33428222529524
"tot3_0352","S4","NESTED_LOOP",64.81,211.987,7.72783198470192
"tot3_0353","S4","CTX_X",43.91,42.806,5.41974112430727
"tot3_0354","S4","DARY",13.45,10.199,3.35035579946003
"tot3_0355","S4","DARY",13.45,10.216,3.35275852504064
"tot3_0356","S4","DARY",13.45,10.199,3.35035579946003
"tot3_0359","S4","CTX_X",28.84,13.244,3.72726701073491
"tot3_0360","S4","DARY",15.03,10.085,3.33413917883824
"tot3_0361","S4","CTX_X",20.43,42.585,5.41227344467082
"tot3_0362","S4","CTX_X",24.73,16.417,4.03711861173815
"tot3_0363","S4","DARY",13.45,10.206,3.35134564172245
"tot3_0364","S4","DARY",13.45,10.211,3.35205225634249
"tot3_0365","S4","DARY",13.45,10.205,3.35120427725799
"tot3_0366","S4","CTX_X",24.73,16.801,4.07047520004052
"tot3_0367","S4","CTX_X",24.73,16.969,4.08482964282334
"tot3_0368","S4","CTX_X",28.84,11.445,3.51664555778096
"tot3_0369","S4","DARY",15.03,10.089,3.33471127958565
"tot3_0370","S4","CTX_X",26.06,41.951,5.39063329596595
"tot3_0372","S4","DARY",13.45,10.221,3.35346444815542
"tot3_0373","S4","DARY",13.45,10.209,3.35176965202408
"tot3_0374","S4","DARY",13.45,10.212,3.35219353774503
"tot3_0375","S4","CTX_X",40.34,16.887,4.07784114892689
"tot3_0376","S4","CTX_X",28.84,12.108,3.59788867516543
"tot3_0377","S4","CTX_X",28.84,11.558,3.53081986991352
"tot3_0378","S4","DARY",15.03,10.095,3.33556900555675
"tot3_0379","S4","CTX_X",20.43,42.803,5.41964001145408
"tot3_0380","S4","NESTED_LOOP",101.72,273.669,8.09628821169274
"tot3_0382","S4","CTX_X",17.86,18.141,4.18118207971062
"tot3_0384","S4","CTX_X",28.21,42.56,5.41142624572646
"tot3_0386","S4","CTX_X",28.84,16.735,4.06479664591181
"tot3_0387","S4","DARY",15.03,10.091,3.33499724490688
"tot3_0391","S4","CTX_X",17.86,17.336,4.11569915343159
"tot3_0395","S4","CTX_X",28.84,12.725,3.66959375118833
"tot3_0396","S4","DARY",15.03,10.089,3.33471127958565
"tot3_0400","S4","CTX_X",17.86,17.455,4.12556845177803
"tot3_0401","S4","CTX_X",17.86,16.641,4.05667022618442
"tot3_0403","S4","CTX_X",28.84,14.105,3.81813476081085
"tot3_0404","S4","CTX_X",28.84,12.087,3.59538430620767
"tot3_0405","S4","DARY",15.03,10.087,3.33442525757026
"tot3_0406","S4","CTX_X",15.61,12.067,3.5929951443784
"tot3_0407","S4","CTX_X",22.48,11.965,3.58074849176377
"tot3_0408","S4","DARY",15.7,22.569,4.49627059108648
"tot3_0409","S4","CTX_X",17.86,16.442,4.03931389357762
"tot3_0411","S4","CTX_X",26.03,43.129,5.43058636065219
"tot3_0413","S4","CTX_X",28.84,12.46,3.63923216324928
"tot3_0414","S4","DARY",15.03,10.085,3.33413917883824
"tot3_0415","S4","CTX_X",15.61,11.58,3.53356334821451
"tot3_0417","S4","FUNC_L",46.78,13.014,3.70199255373134
"tot3_0418","S4","CTX_X",17.86,16.534,4.04736388679267
"tot3_0422","S4","CTX_X",28.84,11.002,3.45969390298324
"tot3_0423","S4","DARY",15.03,10.084,3.33399611819645
"tot3_0425","S4","CTX_X",22.48,11.994,3.5842409728037
"tot3_0427","S4","CTX_X",17.86,17.291,4.11194940246339
"tot3_0429","S4","NESTED_LOOP",83.73,212.681,7.73254734469936
"tot3_0431","S4","CTX_X",28.84,20.637,4.36716135636102
"tot3_0432","S4","DARY",15.03,10.161,3.34497048755323
"tot3_0433","S4","NESTED_LOOP",82.15,221.201,7.78921409746208
"tot3_0434","S4","CTX_X",22.48,12.721,3.66914018047301
"tot3_0435","S4","DARY",13.45,10.24,3.35614381022528
"tot3_0436","S4","DARY",13.45,10.227,3.35431110019902
"tot3_0437","S4","DARY",13.45,10.244,3.35670725293538
"tot3_0438","S4","CTX_X",26.03,44.985,5.49137211781517
"tot3_0440","S4","CTX_X",28.84,13.951,3.80229663223458
"tot3_0441","S4","DARY",15.03,10.102,3.33656904176912
"tot3_0442","S4","CTX_X",20.43,42.633,5.41389867336162
"tot3_0443","S4","CTX_X",33.9,44.513,5.47615483088922
"tot3_0444","S4","DARY",13.45,10.214,3.35247605905033
"tot3_0445","S4","DARY",13.45,10.208,3.35162832910278
"tot3_0446","S4","DARY",13.45,10.221,3.35346444815542
"tot3_0448","S4","CTX_X",24.73,18.11,4.17871464117544
"tot3_0449","S4","CTX_X",28.84,13.305,3.7338966052475
"tot3_0450","S4","DARY",15.03,10.087,3.33442525757026
"tot3_0452","S4","CTX_X",22.48,14.006,3.80797308747771
"tot3_0453","S4","DARY",13.45,10.216,3.35275852504064
"tot3_0454","S4","DARY",13.45,10.37,3.3743439890385
"tot3_0455","S4","DARY",13.45,10.221,3.35346444815542
"tot3_0456","S4","NESTED_LOOP",83.73,213.207,7.73611099513026
"tot3_0457","S4","ITER_F",75.3,284.945,8.15453966735161
"tot3_0458","S4","CTX_X",28.84,14.259,3.83380090236141
"tot3_0459","S4","DARY",15.03,10.113,3.33813912804328
"tot3_0460","S4","CTX_X",20.43,43.625,5.44708322620965
"tot3_0461","S4","CTX_X",22.48,17.351,4.11694690774659
"tot3_0463","S4","CTX_X",17.86,21.013,4.3932102433881
"tot3_0464","S4","CTX_X",48.13,44.377,5.47174023580187
"tot3_0465","S4","CTX_X",26.03,45.153,5.49674993954452
"tot3_0466","S4","CTX_X",33.9,47.294,5.56358526113049
"tot3_0467","S4","CTX_X",28.84,13.537,3.75883614660151
"tot3_0468","S4","DARY",15.03,10.096,3.33571191032046
"tot3_0472","S4","CTX_X",17.86,21.079,4.39773452119544
"tot3_0476","S4","CTX_X",28.84,13.857,3.79254304690811
"tot3_0477","S4","DARY",15.03,10.098,3.33599767738902
"tot3_0479","S4","CTX_X",22.48,13.209,3.72344934499596
"tot3_0480","S4","NESTED_LOOP",101.72,288.732,8.17358719926384
"tot3_0481","S4","CTX_X",17.86,16.823,4.07236309531941
"tot3_0483","S4","NESTED_LOOP",83.73,215.253,7.74988953450468
"tot3_0484","S4","CTX_X",28.84,13.209,3.72344934499596
"tot3_0485","S4","CTX_X",28.84,12.084,3.59502618406585
"tot3_0486","S4","DARY",15.03,10.085,3.33413917883824
"tot3_0487","S4","CTX_X",15.61,12.44,3.63691458035588
"tot3_0488","S4","CTX_X",22.48,12.095,3.5963388642052
"tot3_0489","S4","DARY",15.7,21.418,4.42075186326705
"tot3_0490","S4","CTX_X",17.86,16.659,4.0582298966508
"tot3_0491","S4","CTX_X",24.73,18.123,4.17974988729563
"tot3_0492","S4","CTX_X",22.48,13.85,3.79181407116183
"tot3_0493","S4","CTX_X",40.34,17.649,4.14151453697237
"tot3_0494","S4","CTX_X",28.84,11.52,3.52606881166759
"tot3_0495","S4","DARY",15.03,10.087,3.33442525757026
"tot3_0496","S4","CTX_X",15.61,13.059,3.70697252084697
"tot3_0498","S4","FUNC_L",46.78,14.479,3.85589006023251
"tot3_0499","S4","CTX_X",17.86,17.169,4.10173410760804
"tot3_0500","S4","CTX_X",24.73,17.311,4.11361716178545
"tot3_0501","S4","CTX_X",22.48,11.78,3.55826763405574
"tot3_0502","S4","FUNC",34.09,44.778,5.48471818684477
"tot3_0503","S4","CTX_X",28.84,12.983,3.69855188231038
"tot3_0504","S4","DARY",15.03,10.092,3.33514020631421
"tot3_0505","S4","CTX_X",39.77,43.724,5.4503534839162
"tot3_0506","S4","CTX_X",22.48,12.564,3.65122394298988
"tot3_0507","S4","NESTED_LOOP",80.56,423.362,8.72574797194062
"tot3_0508","S4","CTX_X",17.86,17.547,4.13315248979973
"tot3_0509","S4","CTX_X",24.73,16.533,4.04727662789158
"tot3_0510","S4","CTX_X",22.48,12.534,3.64777499312618
"tot3_0511","S4","CTX_X",44.91,43.403,5.4397228595742
"tot3_0512","S4","CTX_X",28.84,12.777,3.67547723060941
"tot3_0513","S4","DARY",15.03,10.084,3.33399611819645
"tot3_0514","S4","NESTED_LOOP",82.15,209.791,7.7128089776333
"tot3_0515","S4","CTX_X",22.48,13.549,3.76011447057872
"tot3_0516","S4","DARY",13.45,10.21,3.35191096110308
"tot3_0517","S4","DARY",13.45,10.213,3.35233480531341
"tot3_0518","S4","DARY",13.45,10.209,3.35176965202408
"tot3_0519","S4","CTX_X",22.48,19.284,4.26933242973416
"tot3_0521","S4","CTX_X",28.84,21.782,4.44506452174342
"tot3_0522","S4","DARY",15.03,10.152,3.34369206917902
"tot3_0523","S4","CTX_X",20.43,50.435,5.65635335245763
"tot3_0525","S4","DARY",13.45,10.342,3.3704433048213
"tot3_0526","S4","DARY",13.45,10.351,3.37169824670375
"tot3_0527","S4","DARY",13.45,10.34,3.37016428054021
"tot3_0528","S4","CTX_X",22.48,18.794,4.23220024871352
"tot3_0529","S4","CTX_X",39.34,26.68,4.73768676140986
"tot3_0530","S4","CTX_X",28.84,18.323,4.1955838281687
"tot3_0531","S4","DARY",15.03,10.151,3.34354995273888
"tot3_0533","S4","CTX_X",22.48,18.989,4.24709202707157
"tot3_0535","S4","DARY",13.45,10.346,3.37100119154167
"tot3_0536","S4","DARY",13.45,10.343,3.37058279672771
"tot3_0537","S4","CTX_X",22.48,19.023,4.24967287756465
"tot3_0539","S4","CTX_X",28.84,18.847,4.23626299347047
"tot3_0540","S4","DARY",15.03,10.146,3.34283916046905
"tot3_0541","S4","CTX_X",20.43,49.901,5.64099682188447
"tot3_0542","S4","CTX_X",22.48,19.503,4.2856241548739
"tot3_0543","S4","CTX_X",24.73,27.768,4.79535136516656
"tot3_0544","S4","CTX_X",17.86,29.982,4.90602471879496
"tot3_0545","S4","CTX_X",31.09,29.554,4.88528150074267
"tot3_0546","S4","CTX_X",22.48,19.977,4.32026804087623
"tot3_0547","S4","CTX_X",20.43,48.246,5.5923374306488
