"id","population","class","train_bits","mdl","train_ratio","total_ratio"
"collatz_k11_c7_b4","S1","neither",300,83.73,0.2791,0.2093
"A033819_a2","S1","neither",27,80.56,2.9837037037037,1.7141
"A033819_a3","S1","neither",42.7939875194712,57.73,1.34902128421038,0.775
"A056033_a2","S1","neither",33,53.98,1.63575757575758,1.0185
"A056033_a3","S1","neither",52.3037625237981,52.78,1.0091052240455,0.6283
"A056036_a2","S1","neither",27,86.9,3.21851851851852,1.8489
"A056036_a3","S1","neither",42.7939875194712,50.78,1.18661529208736,0.6816
"A068407_a2","S1","neither",37,86.9,2.34864864864865,1.5246
"A068407_a3","S1","neither",58.6436125266828,48.53,0.827541106508725,0.5371
"A068408_a2","S1","neither",27,82.15,3.04259259259259,1.7478
"A068408_a3","S1","neither",42.7939875194712,56.73,1.32565351555958,0.7616
"A072495_a2","S1","neither",50,85.32,1.7064,1.2188
"A072495_a3","S1","neither",79.2481250360578,55.82,0.704369976887175,0.5031
"A072496_a2","S1","neither",40,85.32,2.133,1.4219
"A072496_a3","S1","neither",63.3985000288462,43.53,0.686609304324139,0.4577
"A076650_a2","S1","neither",37,40.09,1.08351351351351,0.7034
"A076650_a3","S1","neither",58.6436125266828,51.78,0.882960611890002,0.5731
"A316344_a2","S1","neither",66,83.73,1.26863636363636,0.9624
"A316344_a3","S1","neither",104.607525047596,50.59,0.483617215654243,0.3669
"A316345_a2","S1","neither",66,56.71,0.859242424242424,0.6519
"A316345_a3","S1","neither",104.607525047596,38.09,0.364122944144497,0.2763
"A316824_a2","S1","discovered",66,54.38,0.823939393939394,0.625
"A316824_a3","S1","neither",104.607525047596,82.15,0.785316352362049,0.5957
"A316827_a2","S1","neither",69,48.53,0.703333333333333,0.5333
"A316827_a3","S1","neither",109.36241254976,44.53,0.407178288790391,0.3087
"A317189_a2","S1","neither",80,59.75,0.746875,0.5637
"A317189_a3","S1","neither",126.797000057692,52.41,0.413337854808501,0.312
"A317948_a2","S1","neither",66,88.49,1.34075757575758,1.0171
"A317948_a3","S1","neither",104.607525047596,53.34,0.509905955386387,0.3869
"A006447_a2","S1","neither",32,54.73,1.7103125,1.0525
"A006447_a3","S1","neither",50.718800023077,53.73,1.05937048935608,0.6519
"A051023_a2","S1","discovered",77,71.17,0.924285714285714,0.6978
"A051023_a3","S1","neither",122.042112555529,54.07,0.44304378929362,0.3345
"A070886_a2","S1","neither",75,71.08,0.947733333333333,0.718
"A070886_a3","S1","neither",118.872187554087,42.09,0.354077777704302,0.2683
"A070887_a2","S1","neither",75,52.98,0.7064,0.5352
"A070887_a3","S1","neither",118.872187554087,80.56,0.677702679302888,0.5134
"A070909_a2","S1","neither",75,73.55,0.980666666666667,0.7429
"A070909_a3","S1","neither",118.872187554087,45.53,0.383016422401446,0.2901
"A070950_a2","S1","neither",75,73.55,0.980666666666667,0.7355
"A070950_a3","S1","neither",118.872187554087,80.56,0.677702679302888,0.5083
"A071028_a2","S1","neither",75,64.77,0.8636,0.6543
"A071028_a3","S1","neither",118.872187554087,75.3,0.633453472585743,0.4799
"A071029_a2","S1","neither",75,54.73,0.729733333333333,0.5529
"A071029_a3","S1","neither",118.872187554087,51.13,0.430125844001448,0.3258
"A071030_a2","S1","neither",75,54.73,0.729733333333333,0.5529
"A071030_a3","S1","neither",118.872187554087,51.13,0.430125844001448,0.3258
"A071031_a2","S1","neither",75,73.55,0.980666666666667,0.7429
"A071031_a3","S1","neither",118.872187554087,82.15,0.691078390078603,0.5235
"A071032_a2","S1","neither",75,72.66,0.9688,0.734
"A071032_a3","S1","neither",118.872187554087,44.53,0.37460402568716,0.2838
"A071035_a2","S1","neither",75,54.73,0.729733333333333,0.5473
"A071035_a3","S1","neither",118.872187554087,82.15,0.691078390078603,0.5183
"A071036_a2","S1","neither",75,53.98,0.719733333333333,0.5453
"A071036_a3","S1","neither",118.872187554087,49.28,0.414562910080019,0.314
"A071037_a2","S1","neither",75,52.79,0.703866666666667,0.5332
"A071037_a3","S1","neither",118.872187554087,82.15,0.691078390078603,0.5235
"A071038_a2","S1","neither",75,60.73,0.809733333333333,0.6135
"A071038_a3","S1","neither",118.872187554087,60.31,0.507351645838595,0.3844
"A071047_a2","S1","neither",48,76.72,1.59833333333333,1.1282
"A071047_a3","S1","discovered",76.0782000346155,52.98,0.696388715504496,0.4916
"A072272_a2","S1","discovered",44,13.45,0.305681818181818,0.2101
"A072272_a3","S1","neither",69.7383500317309,47,0.673947691314966,0.4634
"A075437_a2","S1","neither",77,49.11,0.637792207792208,0.4815
"A075437_a3","S1","neither",122.042112555529,55.5,0.454761056145661,0.3433
"A079314_a2","S1","discovered",61,15.03,0.246393442622951,0.1856
"A079314_a3","S1","not_compressed_predicted",96.6827125439905,99.72,1.03141500042862,0.7767
"A079315_a2","S1","discovered",41,17.86,0.435609756097561,0.2929
"A079315_a3","S1","neither",64.9834625295674,47.53,0.731416858225643,0.4916
"A079316_a2","S1","discovered",40,13.45,0.33625,0.2242
"A079316_a3","S1","neither",63.3985000288462,43.53,0.686609304324139,0.4577
"A079317_a2","S1","discovered",33,13.45,0.407575757575758,0.2538
"A079317_a3","S1","neither",52.3037625237981,55.72,1.06531532936369,0.6633
"A085587_a2","S1","not_compressed_predicted",40,55.73,1.39325,0.9289
"A085587_a3","S1","neither",63.3985000288462,45.53,0.718155792002712,0.4787
"A093510_a2","S1","neither",47,83.73,1.78148936170213,1.2497
"A093510_a3","S1","neither",74.4932375338943,41.34,0.554949702396682,0.3893
"A093511_a2","S1","neither",50,73.55,1.471,1.0507
"A093511_a3","S1","neither",79.2481250360578,54.77,0.691120452062175,0.4936
"A093512_a2","S1","neither",41,68.05,1.65975609756098,1.1155
"A093512_a3","S1","neither",64.9834625295674,64.09,0.986250924546212,0.6629
"A093513_a2","S1","discovered",46,17.86,0.388260869565217,0.2707
"A093513_a3","S1","neither",72.9082750331732,54.82,0.75190367588668,0.5241
"A093514_a2","S1","discovered",42,19.2,0.457142857142857,0.3097
"A093514_a3","S1","neither",66.5684250302886,71.75,1.07783832901791,0.7302
"A093516_a2","S1","neither",41,71.96,1.75512195121951,1.1797
"A093516_a3","S1","neither",64.9834625295674,54.73,0.842214278365021,0.5661
"A093517_a2","S1","neither",44,71.96,1.63545454545455,1.1244
"A093517_a3","S1","neither",69.7383500317309,54.73,0.784790577567406,0.5396
"A100053_a2","S1","neither",75,45.53,0.607066666666667,0.4599
"A100053_a3","S1","neither",118.872187554087,44.53,0.37460402568716,0.2838
"A110267_a2","S1","neither",33,73.55,2.22878787878788,1.3877
"A110267_a3","S1","neither",52.3037625237981,50.56,0.966660858805239,0.6018
"A118102_a2","S1","neither",79,51.98,0.657974683544304,0.4951
"A118102_a3","S1","neither",125.212037556971,54.31,0.433744239448935,0.3264
"A118111_a2","S1","neither",79,68.06,0.861518987341772,0.6482
"A118111_a3","S1","neither",125.212037556971,80.56,0.64338861959135,0.4841
"A118174_a2","S1","neither",79,66.48,0.841518987341772,0.6331
"A118174_a3","S1","neither",125.212037556971,50.76,0.405392332801104,0.305
"A122108_a2","S1","discovered",35,15.03,0.429428571428571,0.2733
"A122108_a3","S1","neither",55.4736875252405,46.53,0.838776040962283,0.5337
"A147562_a2","S1","discovered",32,15.03,0.4696875,0.2891
"A147562_a3","S1","not_compressed_predicted",50.718800023077,62.15,1.22538388076456,0.7541
"A151723_a2","S1","discovered",27,15.03,0.556666666666667,0.3199
"A151723_a3","S1","discovered",42.7939875194712,15.03,0.351217562821445,0.2018
"A151725_a2","S1","discovered",28,15.03,0.536785714285714,0.3132
"A151725_a3","S1","neither",44.3789500201924,44.53,1.00340364023346,0.5853
"A151731_a2","S1","discovered",28,13.45,0.480357142857143,0.2802
"A151731_a3","S1","neither",44.3789500201924,56.73,1.27830874714674,0.7457
"A151895_a2","S1","discovered",29,15.03,0.518275862068965,0.3068
"A151895_a3","S1","neither",45.9639125209135,44.53,0.968803514708172,0.5733
"A151896_a2","S1","discovered",46,17.86,0.388260869565217,0.2707
"A151896_a3","S1","neither",72.9082750331732,55.96,0.767539761083886,0.535
"A151922_a2","S1","discovered",28,13.45,0.480357142857143,0.2802
"A151922_a3","S1","not_compressed_predicted",44.3789500201924,60.58,1.36506158826282,0.7963
"A160117_a2","S1","discovered",28,15.03,0.536785714285714,0.3132
"A160117_a3","S1","discovered",44.3789500201924,44.26,0.997319674752597,0.5818
"A160118_a2","S1","discovered",30,15.03,0.501,0.3007
"A160118_a3","S1","neither",47.5488750216347,53.8,1.13146735807148,0.6788
"A160119_a2","S1","discovered",21,15.03,0.715714285714286,0.3667
"A160119_a3","S1","discovered",33.2842125151443,24.73,0.74299489551534,0.3805
"A160239_a2","S1","discovered",44,15.03,0.341590909090909,0.2349
"A160239_a3","S1","neither",69.7383500317309,47.41,0.679826809473245,0.4674
"A160410_a2","S1","discovered",28,13.45,0.480357142857143,0.2802
"A160410_a3","S1","discovered",44.3789500201924,15.03,0.338674078434964,0.1976
"A160412_a2","S1","discovered",28,15.61,0.5575,0.3253
"A160412_a3","S1","discovered",44.3789500201924,13.45,0.303071613769147,0.1768
"A160414_a2","S1","discovered",27,15.03,0.556666666666667,0.3199
"A160414_a3","S1","discovered",42.7939875194712,30.73,0.718091530638922,0.4125
"A160420_a2","S1","discovered",29,15.03,0.518275862068965,0.3068
"A160420_a3","S1","neither",45.9639125209135,54.38,1.18310206893848,0.7002
"A160422_a2","S1","discovered",29,15.03,0.518275862068965,0.3068
"A160422_a3","S1","neither",45.9639125209135,65.34,1.42155000339169,0.8413
"A160428_a2","S1","discovered",20,13.45,0.6725,0.3362
"A160428_a3","S1","discovered",31.6992500144231,18.19,0.573830610873241,0.2869
"A160720_a2","S1","discovered",32,15.03,0.4696875,0.2891
"A160720_a3","S1","neither",50.718800023077,88.49,1.74471793417307,1.0736
"A160722_a2","S1","discovered",34,15.03,0.442058823529412,0.2784
