"id","stage","class","class_simple","time_s"
"tot3_1851","S4","neither","other",600.052
"tot3_1852","S4","discovered","discovered",275.291
"tot3_1853","S4","discovered","discovered",11.991
"tot3_1854","S4","discovered","discovered",10.084
"tot3_1855","S4","neither","other",600.056
"tot3_1856","S4","neither","other",600.054
"tot3_1857","S4","neither","other",600.042
"tot3_1858","S4","discovered","discovered",16.761
"tot3_1859","S4","discovered","discovered",215.132
"tot3_1860","S4","neither","other",600.063
"tot3_1861","S4","discovered","discovered",274.519
"tot3_1862","S4","discovered","discovered",12.479
"tot3_1863","S4","discovered","discovered",10.087
"tot3_1864","S4","discovered","discovered",11.949
"tot3_1865","S4","discovered","discovered",41.812
"tot3_1866","S4","discovered","discovered",21.838
"tot3_1867","S4","discovered","discovered",17.469
"tot3_1868","S4","neither","other",600.065
"tot3_1869","S4","discovered","discovered",13.585
"tot3_1870","S4","discovered","discovered",42.408
"tot3_1871","S4","discovered","discovered",11.838
"tot3_1872","S4","discovered","discovered",10.086
"tot3_1873","S4","discovered","discovered",11.865
"tot3_1874","S4","neither","other",600.04
"tot3_1875","S4","discovered","discovered",12.815
"tot3_1876","S4","discovered","discovered",17.207
"tot3_1877","S4","neither","other",600.053
"tot3_1878","S4","neither","other",600.084
"tot3_1879","S4","neither","other",600.05
"tot3_1880","S4","discovered","discovered",12.811
"tot3_1881","S4","discovered","discovered",10.087
"tot3_1882","S4","neither","other",600.04
"tot3_1883","S4","discovered","discovered",12.183
"tot3_1884","S4","discovered","discovered",17.284
"tot3_1885","S4","discovered","discovered",16.79
"tot3_1886","S4","discovered","discovered",16.39
"tot3_1887","S4","discovered","discovered",11.929
"tot3_1888","S4","discovered","discovered",11.928
"tot3_1889","S4","discovered","discovered",11.892
"tot3_1890","S4","discovered","discovered",10.099
"tot3_1891","S4","discovered","discovered",205.912
"tot3_1892","S4","discovered","discovered",43.264
"tot3_1893","S4","discovered","discovered",10.208
"tot3_1894","S4","discovered","discovered",10.207
"tot3_1895","S4","discovered","discovered",10.21
"tot3_1896","S4","discovered","discovered",12.027
"tot3_1897","S4","discovered","discovered",12.069
"tot3_1898","S4","discovered","discovered",12.04
"tot3_1899","S4","discovered","discovered",10.09
"tot3_1900","S4","discovered","discovered",43.278
"tot3_1901","S4","discovered","discovered",11.498
"tot3_1902","S4","discovered","discovered",10.21
"tot3_1903","S4","discovered","discovered",10.21
"tot3_1904","S4","discovered","discovered",10.218
"tot3_1905","S4","discovered","discovered",11.946
"tot3_1906","S4","discovered","discovered",11.765
"tot3_1907","S4","discovered","discovered",12.066
"tot3_1908","S4","discovered","discovered",10.088
"tot3_1909","S4","discovered","discovered",42.783
"tot3_1910","S4","discovered","discovered",11.676
"tot3_1911","S4","discovered","discovered",10.209
"tot3_1912","S4","discovered","discovered",10.209
"tot3_1913","S4","discovered","discovered",10.203
"tot3_1914","S4","discovered","discovered",12.036
"tot3_1915","S4","discovered","discovered",12.131
"tot3_1916","S4","discovered","discovered",12.423
"tot3_1917","S4","discovered","discovered",10.091
"tot3_1918","S4","discovered","discovered",42.669
"tot3_1919","S4","discovered","discovered",42.051
"tot3_1920","S4","discovered","discovered",16.529
"tot3_1921","S4","discovered","discovered",16.818
"tot3_1922","S4","discovered","discovered",16.486
"tot3_1923","S4","discovered","discovered",11.849
"tot3_1924","S4","discovered","discovered",12.417
"tot3_1925","S4","discovered","discovered",12.047
"tot3_1926","S4","discovered","discovered",10.091
"tot3_1927","S4","discovered","discovered",42.343
"tot3_1928","S4","discovered","discovered",11.763
"tot3_1929","S4","discovered","discovered",17.017
"tot3_1930","S4","discovered","discovered",15.881
"tot3_1931","S4","discovered","discovered",17.504
"tot3_1932","S4","discovered","discovered",11.977
"tot3_1933","S4","discovered","discovered",11.293
"tot3_1934","S4","discovered","discovered",11.914
"tot3_1935","S4","discovered","discovered",10.089
"tot3_1936","S4","discovered","discovered",43.83
"tot3_1937","S4","discovered","discovered",11.437
"tot3_1938","S4","discovered","discovered",17.127
"tot3_1939","S4","discovered","discovered",16.622
"tot3_1940","S4","discovered","discovered",16.832
"tot3_1941","S4","discovered","discovered",11.798
"tot3_1942","S4","discovered","discovered",12.184
"tot3_1943","S4","discovered","discovered",12.222
"tot3_1944","S4","discovered","discovered",10.085
"tot3_1945","S4","discovered","discovered",12.388
"tot3_1946","S4","discovered","discovered",271.546
"tot3_1947","S4","discovered","discovered",21.294
"tot3_1948","S4","discovered","discovered",16.496
"tot3_1949","S4","discovered","discovered",293.862
"tot3_1950","S4","discovered","discovered",19.22
"tot3_1951","S4","neither","other",600.055
"tot3_1952","S4","discovered","discovered",15.202
"tot3_1953","S4","discovered","discovered",10.093
"tot3_1954","S4","discovered","discovered",13.578
"tot3_1955","S4","discovered","discovered",426.306
"tot3_1956","S4","discovered","discovered",13.881
"tot3_1957","S4","discovered","discovered",17.756
"tot3_1958","S4","neither","other",600.074
"tot3_1959","S4","neither","other",600.053
"tot3_1960","S4","neither","other",600.031
"tot3_1961","S4","discovered","discovered",12.29
"tot3_1962","S4","discovered","discovered",10.092
"tot3_1963","S4","discovered","discovered",42.244
"tot3_1964","S4","discovered","discovered",11.995
"tot3_1965","S4","discovered","discovered",43.121
"tot3_1966","S4","discovered","discovered",16.589
"tot3_1967","S4","discovered","discovered",16.322
"tot3_1968","S4","discovered","discovered",13.479
"tot3_1969","S4","discovered","discovered",12.037
"tot3_1970","S4","discovered","discovered",11.909
"tot3_1971","S4","discovered","discovered",10.089
"tot3_1972","S4","discovered","discovered",205.857
"tot3_1973","S4","discovered","discovered",272.578
"tot3_1974","S4","discovered","discovered",10.205
"tot3_1975","S4","discovered","discovered",10.21
"tot3_1976","S4","discovered","discovered",10.196
"tot3_1977","S4","discovered","discovered",16.926
"tot3_1978","S4","neither","other",600.066
"tot3_1979","S4","discovered","discovered",15.203
"tot3_1980","S4","discovered","discovered",10.204
"tot3_1981","S4","discovered","discovered",42.818
"tot3_1982","S4","discovered","discovered",17.454
"tot3_1983","S4","discovered","discovered",10.208
"tot3_1984","S4","discovered","discovered",10.207
"tot3_1985","S4","discovered","discovered",10.214
"tot3_1986","S4","neither","other",600.031
"tot3_1987","S4","discovered","discovered",43.597
"tot3_1988","S4","discovered","discovered",16.871
"tot3_1989","S4","discovered","discovered",10.09
"tot3_1990","S4","neither","other",600.056
"tot3_1991","S4","discovered","discovered",18.676
"tot3_1992","S4","neither","other",600.045
"tot3_1993","S4","discovered","discovered",10.247
"tot3_1994","S4","neither","other",600.059
"tot3_1995","S4","discovered","discovered",12.742
"tot3_1996","S4","neither","other",600.048
"tot3_1997","S4","discovered","discovered",12.158
"tot3_1998","S4","discovered","discovered",10.084
"tot3_1999","S4","neither","other",600.054
"tot3_2000","S4","discovered","discovered",271.65
"tot3_2001","S4","discovered","discovered",16.229
"tot3_2002","S4","discovered","discovered",16.679
"tot3_2003","S4","neither","other",600.059
"tot3_2004","S4","discovered","discovered",20.48
"tot3_2005","S4","neither","other",600.06
"tot3_2006","S4","discovered","discovered",22.68
"tot3_2007","S4","discovered","discovered",10.178
"tot3_2008","S4","discovered","discovered",43.964
"tot3_2009","S4","neither","other",600.055
"tot3_2010","S4","neither","other",600.065
"tot3_2011","S4","discovered","discovered",20.263
"tot3_2012","S4","neither","other",600.064
"tot3_2013","S4","neither","other",600.104
"tot3_2014","S4","neither","other",600.061
"tot3_2015","S4","discovered","discovered",13.793
"tot3_2016","S4","discovered","discovered",10.107
"tot3_2017","S4","neither","other",600.031
"tot3_2018","S4","discovered","discovered",12.21
"tot3_2019","S4","discovered","discovered",18.101
"tot3_2020","S4","discovered","discovered",17.371
"tot3_2021","S4","discovered","discovered",16.931
"tot3_2022","S4","discovered","discovered",11.992
"tot3_2023","S4","discovered","discovered",12.148
"tot3_2024","S4","discovered","discovered",12.475
"tot3_2025","S4","discovered","discovered",10.09
"tot3_2026","S4","discovered","discovered",11.993
"tot3_2027","S4","neither","other",600.045
"tot3_2028","S4","discovered","discovered",22.651
"tot3_2029","S4","discovered","discovered",17.106
"tot3_2030","S4","neither","other",600.048
"tot3_2031","S4","discovered","discovered",42.102
"tot3_2032","S4","neither","other",600.047
"tot3_2033","S4","discovered","discovered",12.24
"tot3_2034","S4","discovered","discovered",10.091
"tot3_2035","S4","discovered","discovered",11.807
"tot3_2036","S4","neither","other",600.05
"tot3_2037","S4","discovered","discovered",12.572
"tot3_2038","S4","discovered","discovered",16.886
"tot3_2039","S4","neither","other",600.047
"tot3_2040","S4","neither","other",600.043
"tot3_2041","S4","neither","other",600.049
"tot3_2042","S4","discovered","discovered",12.058
"tot3_2043","S4","discovered","discovered",10.084
"tot3_2044","S4","neither","other",600.051
"tot3_2045","S4","discovered","discovered",11.687
"tot3_2046","S4","neither","other",600.062
"tot3_2047","S4","discovered","discovered",16.725
"tot3_2048","S4","neither","other",600.053
"tot3_2049","S4","neither","other",600.056
"tot3_2050","S4","neither","other",600.044
"tot3_2051","S4","discovered","discovered",13.173
"tot3_2052","S4","discovered","discovered",10.089
"tot3_2053","S4","discovered","discovered",207.161
"tot3_2054","S4","discovered","discovered",16.603
"tot3_2055","S4","discovered","discovered",10.197
"tot3_2056","S4","discovered","discovered",10.212
"tot3_2057","S4","discovered","discovered",10.213
"tot3_2058","S4","neither","other",600.082
"tot3_2059","S4","discovered","discovered",22.773
"tot3_2060","S4","discovered","discovered",19.182
"tot3_2061","S4","discovered","discovered",10.153
"tot3_2062","S4","discovered","discovered",49.164
"tot3_2063","S4","discovered","discovered",27.037
"tot3_2064","S4","discovered","discovered",10.341
"tot3_2065","S4","discovered","discovered",10.342
"tot3_2066","S4","discovered","discovered",10.341
"tot3_2067","S4","discovered","discovered",26.877
"tot3_2068","S4","discovered","discovered",19.114
"tot3_2069","S4","discovered","discovered",19.382
"tot3_2070","S4","discovered","discovered",10.159
"tot3_2071","S4","discovered","discovered",48.937
"tot3_2072","S4","discovered","discovered",20.731
"tot3_2073","S4","discovered","discovered",55.686
"tot3_2074","S4","discovered","discovered",10.41
"tot3_2075","S4","discovered","discovered",10.432
"tot3_2076","S4","discovered","discovered",56.495
"tot3_2077","S4","discovered","discovered",23.044
"tot3_2078","S4","discovered","discovered",23.213
"tot3_2079","S4","discovered","discovered",10.178
"tot3_2080","S4","neither","other",600.056
"tot3_2081","S4","discovered","discovered",50.731
"tot3_2082","S4","neither","other",600.094
"tot3_2083","S4","discovered","discovered",32.791
"tot3_2084","S4","discovered","discovered",52.11
"tot3_2085","S4","discovered","discovered",49.299
"tot3_2086","S4","discovered","discovered",20.576
"tot3_2087","S4","discovered","discovered",22.343
"tot3_2088","S4","discovered","discovered",10.147
"tot3_2089","S4","discovered","discovered",51.354
"tot3_2090","S4","discovered","discovered",34.009
"tot3_2091","S4","discovered","discovered",55.198
"tot3_2092","S4","discovered","discovered",28.876
"tot3_2093","S4","discovered","discovered",49.71
"tot3_2094","S4","discovered","discovered",50.352
"tot3_2095","S4","discovered","discovered",21.279
"tot3_2096","S4","discovered","discovered",22.965
"tot3_2097","S4","discovered","discovered",10.175
"tot3_2098","S4","discovered","discovered",48.507
"tot3_2099","S4","discovered","discovered",18.582
"tot3_2100","S4","discovered","discovered",29.029
"tot3_2101","S4","discovered","discovered",27.923
"tot3_2102","S4","discovered","discovered",49.415
"tot3_2103","S4","discovered","discovered",48.986
"tot3_2104","S4","discovered","discovered",20
"tot3_2105","S4","discovered","discovered",19.721
"tot3_2106","S4","discovered","discovered",10.196
"tot3_2107","S4","discovered","discovered",19.856
"tot3_2108","S4","discovered","discovered",49.064
"tot3_2109","S4","discovered","discovered",35.773
"tot3_2110","S4","discovered","discovered",27.526
"tot3_2111","S4","discovered","discovered",29.179
"tot3_2112","S4","discovered","discovered",19.062
"tot3_2113","S4","discovered","discovered",18.648
"tot3_2114","S4","discovered","discovered",19.565
"tot3_2115","S4","discovered","discovered",10.146
"tot3_2116","S4","discovered","discovered",19.473
"tot3_2117","S4","discovered","discovered",20.882
"tot3_2118","S4","discovered","discovered",21.861
"tot3_2119","S4","discovered","discovered",28.392
"tot3_2120","S4","discovered","discovered",27.86
"tot3_2121","S4","discovered","discovered",20.046
"tot3_2122","S4","discovered","discovered",20.455
"tot3_2123","S4","discovered","discovered",20.477
"tot3_2124","S4","discovered","discovered",10.146
"tot3_2125","S4","discovered","discovered",49.486
"tot3_2126","S4","discovered","discovered",19.899
"tot3_2127","S4","discovered","discovered",26.357
"tot3_2128","S4","discovered","discovered",29.155
"tot3_2129","S4","discovered","discovered",27.566
"tot3_2130","S4","discovered","discovered",18.649
"tot3_2131","S4","discovered","discovered",18.725
"tot3_2132","S4","discovered","discovered",18.67
"tot3_2133","S4","discovered","discovered",10.147
"tot3_2134","S4","discovered","discovered",226.892
"tot3_2135","S4","discovered","discovered",48.938
"tot3_2136","S4","discovered","discovered",10.343
"tot3_2137","S4","discovered","discovered",10.683
"tot3_2138","S4","discovered","discovered",48.949
"tot3_2139","S4","discovered","discovered",18.613
"tot3_2140","S4","discovered","discovered",19.62
"tot3_2141","S4","discovered","discovered",19.365
"tot3_2142","S4","discovered","discovered",10.145
"tot3_2143","S4","discovered","discovered",48.755
"tot3_2144","S4","discovered","discovered",18.957
"tot3_2145","S4","discovered","discovered",10.342
"tot3_2146","S4","discovered","discovered",10.367
"tot3_2147","S4","discovered","discovered",52.306
"tot3_2148","S4","discovered","discovered",19.448
"tot3_2149","S4","discovered","discovered",20.899
"tot3_2150","S4","discovered","discovered",20.5
"tot3_2151","S4","discovered","discovered",10.152
"tot3_2152","S4","discovered","discovered",49.69
